hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,moved_to_nlf_unemp,switched_class94,same_state_t1,analytic_sample
492974305052249,6,2.0,1,4,2,8400,84001,1,1,23,42,42540,0,2.0,1.0,,4,3,75,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,3.0,,,,,1.0,,,1.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,11182.1735,2945.0119,0.0,0.0,,,0,0,29204,2,1.0,,,,,,2900.7913,770.0,6200.0,-1,,,,,,,218274.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,12.0,19.0,4.0,2008,1.0,1,8,2,8400,84001,1,42,42540,0,2.0,1.0,,4,3,76,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,3.0,,,,,1.0,,,1.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,11011.0375,2647.3455,0.0,0.0,,,0,0,2958,2,1.0,,,,,,2696.6343,9370.0,10.0,-1,,,,,,,219287.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,12.0,1.0,51.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
495924507013259,6,2.0,1,4,2,8400,84001,1,1,23,42,42540,0,2.0,1.0,,4,3,71,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,30.0,,,23.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1188.0,200.0,1.0,,,,,11162.2329,2874.5543,0.0,0.0,0.0,0.0,0,0,1931,2,1.0,,,,,,2762.5426,8370.0,420.0,4950,,,,,,,218294.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,12.0,1.0,43.0,2008,1.0,1,8,2,8400,84001,1,42,42540,0,2.0,1.0,,4,3,68,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1500.0,276.0,1.0,,,,,9849.8767,2647.3455,0.0,0.0,1.0,1.0,0,0,20152,2,1.0,,,,,,2560.7069,8370.0,420.0,-1,,,,,,,219311.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,12.0,1.0,43.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
498934609065289,6,2.0,1,4,2,8400,84001,1,1,23,42,37980,17,2.0,1.0,,7,1,45,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,11.0,,,,1.0,2.0,0.0,2,,,,,,,,,,,11833.8016,2767.1483,0.0,0.0,,,0,0,31635,1,,,3.0,,,,2878.8425,9470.0,3750.0,-1,,,,,,,218302.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,14.0,12.0,51.0,2008,2.0,1,8,2,8400,84001,1,42,37980,17,2.0,1.0,,7,1,46,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,946.15,1.0,,,,,11641.9158,2955.2659,0.0,0.0,0.0,,0,0,60752,1,,,2.0,,,,2947.3682,9470.0,3750.0,-1,,,,,,,219321.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,13.0,12.0,51.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,1,1,retention
498934609065289,6,2.0,1,4,2,8400,84001,1,1,23,42,37980,17,2.0,1.0,,7,3,43,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1355.0,1.0,,,,,11560.3828,2961.5498,0.0,0.0,0.0,,22,0,31635,2,,,3.0,,,,2890.5871,9570.0,5700.0,-1,,,,,,,218303.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,14.0,17.0,51.0,2008,2.0,1,8,2,8400,84001,1,42,37980,17,2.0,1.0,,7,3,44,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,830.76,1.0,,,,,10764.3153,2692.0544,0.0,0.0,0.0,,0,0,60752,2,,,4.0,,,,2657.6181,9570.0,5700.0,-1,,,,,,,219322.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,15.0,17.0,51.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,1,0,0,1,1,retention
498964100043259,6,2.0,1,4,2,8400,84001,1,1,23,42,38300,0,2.0,1.0,,5,1,50,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1223.0,489.2,2.0,2.0,,,,10409.0455,2747.522,0.0,0.0,0.0,0.0,0,0,41103,1,1.0,,,,,,2670.2643,770.0,7210.0,-1,,,,,,,218305.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,12.0,20.0,4.0,2008,1.0,1,8,2,8400,84001,1,42,38300,0,2.0,1.0,,5,1,51,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1300.0,520.0,2.0,2.0,,,,10868.881,2779.6977,0.0,0.0,1.0,1.0,0,42,43209,1,1.0,,,,,,2751.66,770.0,6320.0,-1,,,,,,,219324.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,12.0,19.0,4.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
504906984491582,6,2.0,4,4,2,8400,84001,1,1,23,42,38300,3,2.0,1.0,,5,1,55,,2,41,1,,1,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1432.0,572.8,1.0,,,,,10960.7833,2771.1555,0.0,0.0,1.0,1.0,0,42,65348,1,,,3.0,,,,2697.6452,9370.0,5820.0,-1,,,,,,,218315.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,14.0,17.0,51.0,2008,1.0,4,8,2,8400,84001,1,42,38300,3,2.0,1.0,,5,1,56,,2,41,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1209.0,483.6,2.0,2.0,,,,10637.4254,2672.41,0.0,0.0,0.0,0.0,0,0,65431,1,,,3.0,,,,2669.5708,9370.0,5820.0,-1,,,,,,,219332.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,14.0,17.0,51.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
542495529200999,6,2.0,1,4,2,8400,84001,1,1,23,42,38300,19,2.0,1.0,,5,1,60,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,1.0,,1.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,11.53,2.0,2.0,,,,11620.3088,2907.0934,0.0,0.0,0.0,,0,0,4887,1,,,,,,1.0,2791.6202,9490.0,1840.0,-1,,,,,,,218344.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,17.0,5.0,51.0,2008,2.0,1,8,2,8400,84001,1,42,38300,19,2.0,1.0,,5,1,61,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11966.8388,2924.5309,0.0,0.0,,,0,0,2745,1,,,,,,3.0,2962.8171,,,-1,,,,,,,219347.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,18.0,,,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,0,1,1,1,retention
469934909099219,6,2.0,1,4,2,8400,84001,1,1,23,42,0,89,3.0,2.0,,0,1,60,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,11620.6783,2846.9642,0.0,0.0,1.0,,0,0,1932,1,,,,1.0,1.0,,2775.3657,7860.0,2320.0,-1,,,,,,,218607.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,3.0,1,8,2,8400,84001,1,42,0,89,3.0,2.0,,0,1,61,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12189.1998,3006.7159,0.0,0.0,,,0,0,6827,1,,,,2.0,,,3057.2866,,,-1,,,,,,,219628.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,16.0,,,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,0,1,1,1,retention
469934909099219,6,2.0,1,4,2,8400,84001,1,1,23,42,0,89,3.0,2.0,,0,3,55,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1946.0,681.1,1.0,,,,,10955.3542,2769.7829,0.0,0.0,1.0,1.0,0,0,1932,2,,,,2.0,,,2696.309,7860.0,2540.0,-1,,,,,,,218608.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,16.0,8.0,40.0,2008,3.0,1,8,2,8400,84001,1,42,0,89,3.0,2.0,,0,3,56,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1100.0,550.0,1.0,,,,,10499.2548,2637.6978,0.0,0.0,0.0,0.0,0,0,6827,2,,,,2.0,,,2634.8955,7860.0,2540.0,-1,,,,,,,219629.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,16.0,8.0,40.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,1,1,retention
499944007010299,6,1.0,7,4,2,8400,84001,1,1,23,42,0,89,3.0,2.0,,0,2,79,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,11253.0976,2730.9282,,,,,0,0,61283,1,1.0,,,,,,2837.8631,7860.0,4130.0,-1,,,,,,,218635.0,2008,581,578,,,,,,12.0,13.0,40.0,2008,2.0,7,8,2,8400,84001,1,42,0,89,3.0,2.0,,0,2,80,,2,39,1,,0,0,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10416.7992,2555.2259,,,,,0,0,2877,1,1.0,,,,,,2579.0495,,,-1,,,,,,,219662.0,2009,593,578,,,,,,12.0,,,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,0,1,1,1,retention
624369044909968,6,2.0,1,4,2,8400,84001,1,1,23,42,0,0,3.0,2.0,,0,1,57,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,30.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,826.92,2.0,2.0,,,,10955.3542,2769.7829,0.0,0.0,0.0,,0,0,29064,1,,,,2.0,,,2696.309,8370.0,420.0,-1,,,,,,,218678.0,2008,581,578,0.0,0.0,0.0,0.0,0.0,16.0,1.0,43.0,2008,1.0,1,8,2,8400,84001,1,42,0,0,3.0,2.0,,0,1,58,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,31.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,,,,10499.2548,2637.6978,0.0,0.0,0.0,,0,0,31620,1,,,,2.0,,,2634.8955,8370.0,420.0,-1,,,,,,,219705.0,2009,593,578,0.0,0.0,0.0,0.0,0.0,16.0,1.0,43.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
624369044909968,6,2.0,1,4,2,8400,84001,1,1,23,42,0,0,3.0,2.0,,0,4,26,,2,44,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,11.0,1.0,,,11.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,615.38,2.0,1.0,,,,11939.7361,3152.5337,,,0.0,,0,0,29064,3,,,,,,2.0,3072.743,7860.0,2310.0,-1,,,,,1.0,1.0,218680.0,2008,581,578,,,,,,18.0,8.0,40.0,2008,1.0,1,8,2,8400,84001,1,42,0,0,3.0,2.0,,0,4,27,,2,44,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,35.0,11.0,9.0,,,11.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,,,,12099.0599,3049.5322,,,0.0,,0,0,31620,3,,,,,,3.0,3039.0119,7860.0,2310.0,-1,,,,,1.0,1.0,219707.0,2009,593,578,,,,,,18.0,8.0,40.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
972549240216407,6,1.0,1,4,2,8400,84001,1,1,23,42,0,0,3.0,2.0,,0,3,43,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,3.0,,,,,2.0,,,2.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,10615.4038,2746.4731,3.0,3.0,,,0,0,61266,2,,,,2.0,,,2721.7212,7860.0,4130.0,-1,,,,,,,218738.0,2008,581,578,0.0,0.0,1.0,0.0,0.0,16.0,13.0,40.0,2008,1.0,1,8,2,8400,84001,1,42,0,0,3.0,2.0,,0,3,44,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,-4.0,,,,,,,,10.0,3.0,0.0,1,2.0,,1.0,925.0,153.0,2.0,2.0,,,,10105.3688,2527.258,10.0,3.0,1.0,1.0,42,0,60762,2,,,3.0,,,,2494.9298,7860.0,4130.0,-1,,,,,,,219757.0,2009,593,578,0.0,0.0,1.0,1.0,0.0,14.0,13.0,40.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,1,0,0,0,0,0,1,retention
24541014909293,6,2.0,7,4,2,8400,84001,1,1,23,42,25420,43,,1.0,,4,2,25,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,2.0,2.0,,,,12013.4512,3171.9972,,,0.0,,0,0,57190,1,,,,1.0,2.0,,3091.7139,7870.0,1960.0,-1,,,,,,,218745.0,2008,581,578,,,,,,17.0,5.0,40.0,2008,1.0,7,8,2,8400,84001,1,42,25420,43,,1.0,,4,2,26,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,12370.0233,3117.8277,,,0.0,,0,0,62754,1,,,,2.0,,,3107.0718,8190.0,1650.0,-1,,,,,,,219767.0,2009,593,578,,,,,,16.0,5.0,41.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,1,0,1,1,retention
83461570992095,7,1.0,6,4,2,8400,84001,1,1,33,17,40420,0,1.0,1.0,,3,13,40,,2,39,1,,2,2,1,6,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,772.0,193.0,2.0,2.0,,,,12110.6468,3007.5103,10.0,2.0,1.0,1.0,0,0,8503,2,1.0,,,,,,3021.0871,7860.0,9120.0,-1,,,,,,,238943.0,2008,582,579,0.0,0.0,1.0,1.0,0.0,12.0,22.0,40.0,2008,2.0,6,8,2,8400,84001,1,17,40420,0,1.0,1.0,,3,13,41,,2,39,1,,2,1,6,2,57,57,57,1,0,0,1.0,1.0,,25.0,,23.0,,,23.0,,,7.0,2.0,0.0,1,2.0,,1.0,1375.0,481.25,1.0,,,,,11841.514,2983.4317,4.0,1.0,0.0,0.0,0,0,946,2,1.0,,,,,,2971.7932,7860.0,9120.0,-1,,,,,,,239751.0,2009,594,579,0.0,0.0,0.0,1.0,0.0,12.0,22.0,40.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,1,0,0,0,0,0,1,retention
92311570948393,7,1.0,4,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,57,,2,44,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,15031.3896,3872.6585,0.0,0.0,,,0,0,22713,1,,,,,,2.0,3835.3679,7860.0,2310.0,-1,,,,,,,238953.0,2008,582,579,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,1.0,7,8,2,8400,84001,1,17,16980,0,1.0,1.0,1.0,7,2,58,,2,44,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12913.3353,3251.2885,,,,,0,0,33044,1,,,,,,2.0,3227.8311,,,-1,,,,,,,239756.0,2009,594,579,,,,,,18.0,,,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,1,0,0,1,1,1,retention
193895001096708,7,1.0,6,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,1.0,7,18,45,,1,43,2,,3,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12298.2799,3239.6489,,,,,0,0,56844,3,,,,1.0,1.0,,3370.1904,6180.0,9120.0,-1,,,,,,,238978.0,2008,582,579,,,,,,18.0,22.0,23.0,2008,1.0,6,8,2,8400,84001,1,17,16980,0,1.0,1.0,1.0,7,18,46,,1,43,2,,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,720.0,1.0,,,,,12457.6324,3019.5144,,,1.0,1.0,41,41,21942,3,,,,1.0,1.0,,3029.3581,770.0,6220.0,-1,,,,,,,239774.0,2009,594,579,,,,,,18.0,19.0,4.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,1,0,1,0,1,1,retention
193895001096708,7,1.0,6,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,1.0,7,18,46,,1,40,2,,4,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12298.2799,3239.6489,,,,,0,0,56844,4,,,3.0,,,,3370.1904,6180.0,7210.0,-1,,,,,,,238979.0,2008,582,579,,,,,,14.0,20.0,23.0,2008,1.0,6,8,2,8400,84001,1,17,16980,0,1.0,1.0,1.0,7,18,47,,1,40,2,,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,,,,12457.6324,3019.5144,,,1.0,1.0,41,41,21942,4,,,3.0,,,,3029.3581,5580.0,4760.0,-1,,,,,,,239775.0,2009,594,579,,,,,,14.0,16.0,22.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,1,0,1,0,1,1,retention
257200550570104,7,5.0,1,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,3.0,7,3,49,1.0,2,40,1,1.0,2,1,2,1,2,303,303,303,4,0,7,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1900.0,600.0,1.0,,,,,11409.9883,2835.3307,4.0,1.0,0.0,1.0,0,0,23024,2,,,3.0,,,,2783.7387,7860.0,2540.0,-1,,,,,,,239012.0,2008,582,579,0.0,0.0,0.0,1.0,0.0,14.0,8.0,40.0,2008,2.0,1,8,2,8400,84001,1,17,16980,0,1.0,1.0,3.0,7,3,50,1.0,2,40,1,1.0,1,2,1,2,303,303,303,4,0,7,1.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,,,,12980.2702,3226.2653,0.0,0.0,0.0,0.0,0,0,8205,2,,,2.0,,,,3249.9945,7860.0,2540.0,-1,,,,,,,239797.0,2009,594,579,0.0,0.0,0.0,0.0,0.0,13.0,8.0,40.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,1,0,1,0,1,1,retention
257200550570104,7,5.0,1,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,3.0,7,4,21,,2,40,1,1.0,4,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,35.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1925.0,600.0,2.0,2.0,2.0,,,14805.0035,3599.5504,,,0.0,1.0,0,0,23024,4,,,3.0,,,,3705.3675,7860.0,2540.0,-1,,,,,2.0,1.0,239015.0,2008,582,579,,,,,,14.0,8.0,40.0,2008,2.0,1,8,2,8400,84001,1,17,16980,0,1.0,1.0,3.0,7,4,22,,2,40,1,1.0,1,3,7,2,57,303,303,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,2.0,,,13551.9946,3486.9833,,,0.0,0.0,0,0,8205,4,,,3.0,,,,3519.4985,7860.0,2540.0,-1,,,,,2.0,1.0,239800.0,2009,594,579,,,,,,14.0,8.0,40.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,1,0,0,0,0,0,1,retention
510709963719353,7,4.0,1,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,53,1.0,2,39,1,1.0,2,1,2,1,2,303,303,303,4,0,16,2.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,750.0,262.5,1.0,,,,,13955.2782,3509.9792,10.0,2.0,1.0,1.0,0,0,8285,2,1.0,,,,,,3404.7229,7860.0,4120.0,-1,,,,,,,239066.0,2008,582,579,0.0,0.0,1.0,1.0,0.0,12.0,13.0,40.0,2008,1.0,1,8,2,8400,84001,1,17,16980,0,1.0,1.0,1.0,7,3,55,1.0,2,39,1,1.0,1,2,1,2,303,303,303,4,0,16,2.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1200.0,420.0,1.0,,,,,13193.247,3237.7202,4.0,1.0,0.0,0.0,0,0,66415,2,1.0,,,,,,3254.0967,7860.0,4020.0,-1,,,,,,,239847.0,2009,594,579,0.0,0.0,0.0,1.0,0.0,12.0,13.0,40.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,1,0,0,0,0,0,1,retention
571212035905293,7,1.0,1,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,2.0,7,1,26,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1000.0,1538.0,2.0,2.0,,,,13929.4466,3520.4717,0.0,0.0,1.0,1.0,0,0,8343,1,,,,2.0,,,3529.313,9480.0,3600.0,-1,,,,,,,239086.0,2008,582,579,0.0,0.0,0.0,0.0,0.0,16.0,11.0,51.0,2008,1.0,3,8,2,8400,84001,1,17,16980,0,1.0,1.0,2.0,7,1,26,,1,39,1,1.0,1,1,7,2,303,303,303,5,0,16,1.0,1.0,,35.0,4.0,22.0,,,4.0,,,4.0,4.0,0.0,1,2.0,,1.0,1050.0,367.5,2.0,2.0,,,,15907.0119,4002.1775,0.0,0.0,0.0,0.0,0,0,35451,1,1.0,,,,,,3981.1382,8680.0,4020.0,-1,,,,,,1.0,239862.0,2009,594,579,0.0,0.0,0.0,0.0,0.0,12.0,13.0,46.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,0,1,0,1,0,1,1,retention
749390133280951,7,1.0,4,4,2,8400,84001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,67,,2,44,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,32.0,4.0,10.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,,,,8862.6126,2845.9114,0.0,0.0,0.0,,0,0,4909,1,,,,,,2.0,2877.7052,7860.0,2310.0,4610,,,,,,,239116.0,2008,582,579,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,1.0,4,8,2,8400,84001,1,17,16980,0,1.0,1.0,1.0,7,1,68,,2,44,2,,1,1,5,2,57,57,57,1,0,0,1.0,2.0,4.0,31.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1264.0,1.0,,,,,9729.5232,2709.6349,0.0,0.0,0.0,,0,0,18484,1,,,,,,2.0,2726.2066,7860.0,2000.0,4610,,,,,,,239887.0,2009,594,579,0.0,0.0,0.0,0.0,0.0,18.0,6.0,40.0,2009,MIS4_to_MIS8,illinois,1,2008-2009,1,0,0,0,0,0,1,retention
