hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
910003623403516,2,1.0,6,4,2,301,3011,1,1,36,10580,0,2.0,1.0,,4,2,43,,1,43,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,13999.349,3431.4689,0,0,0.0,,0,0,66647,1,,,,,,,3452.9573,9370.0,120.0,-1,,,,,,,63657.0,2015,661,658,0,0,0,0,0,,1.0,51.0,2015,1.0,6,8,2,301,3011,1,36,10580,0,2.0,1.0,,4,2,44,,1,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,13178.1935,3232.1831,0,0,0.0,,0,0,58418,1,,,,,,,3232.7868,9570.0,120.0,-1,,,,,,,62584.0,2016,673,658,0,0,0,0,0,,1.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
155793060028321,2,2.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,1,35,2.0,1,45,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,2.0,,,14251.1384,3509.5335,8,2,0.0,,0,0,26258,1,,,,,,,3515.0615,7860.0,230.0,-1,,,,,,,63726.0,2015,661,658,0,1,1,0,1,18.0,1.0,40.0,2015,2.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,1,36,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1692.3,2.0,2.0,2.0,,,13442.3391,3285.0813,8,2,0.0,,0,0,24805,1,,,,,,,3297.5852,7860.0,230.0,-1,,,,,,,62616.0,2016,673,658,0,1,1,0,1,,1.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
155793060028321,2,2.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,3,41,1.0,2,44,1,,2,1,2,1,2,57,119,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,876.92,1.0,,2.0,,,12833.463,3060.6221,8,2,0.0,,0,0,26258,2,,,,,,,3042.0435,7860.0,2310.0,-1,,,,,,,63727.0,2015,661,658,0,1,1,0,1,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,3,42,1.0,2,44,1,,1,2,1,2,57,119,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2560.0,1.0,,2.0,,,12413.6319,3021.1545,8,2,0.0,,0,0,24805,2,,,,,,,3052.6118,7860.0,2310.0,-1,,,,,,,62617.0,2016,673,658,0,1,1,0,1,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
263950180105303,2,1.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,3,56,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2019.23,1.0,,,,,13547.9213,3430.0059,0,0,0.0,,0,0,26268,2,,,,,,,3443.0583,7860.0,2320.0,-1,,,,,,,63738.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,3,57,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,12802.5867,3236.6856,0,0,,,0,0,24813,2,,,,,,,3267.4747,7860.0,2310.0,-1,,,,,,,62633.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
291262000830891,2,2.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,3,46,1.0,2,44,1,,2,1,2,1,2,57,142,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2350.0,865.38,1.0,,2.0,,,13088.4639,3235.2278,3,2,0.0,0.0,0,0,5381,2,,,,,,,3250.3807,8090.0,2000.0,-1,,,,,,,63740.0,2015,661,658,0,0,1,0,0,,6.0,42.0,2015,2.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,3,47,1.0,2,44,1,,1,2,1,2,57,142,57,1,0,0,1.0,1.0,,40.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2300.0,865.38,1.0,,2.0,,,12160.4715,3050.1685,3,2,0.0,0.0,0,0,28779,2,,,,,,,3043.324,9370.0,2000.0,-1,,,,,,,62640.0,2016,673,658,0,0,1,0,0,,6.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
302180018069613,2,1.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,3,54,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1250.0,701.92,1.0,,2.0,,,12266.0591,3059.6344,0,0,0.0,1.0,0,0,5309,2,,,2.0,,,,3046.1452,9380.0,800.0,-1,,,,,,,63745.0,2015,661,658,0,0,0,0,0,13.0,2.0,51.0,2015,1.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,3,56,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2230.0,711.53,1.0,,,,,12501.9141,3143.8423,0,0,0.0,0.0,0,0,28753,2,,,2.0,,,,3126.0803,9380.0,800.0,-1,,,,,,,62645.0,2016,673,658,0,0,0,0,0,13.0,2.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
803309231610505,2,2.0,1,4,2,301,3011,1,1,36,0,0,3.0,2.0,,0,3,58,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1869.0,747.6,2.0,1.0,,,,13629.1701,3333.2852,0,0,0.0,0.0,0,0,26267,2,,,2.0,,,,3333.8731,7860.0,5700.0,-1,,,,,,,63780.0,2015,661,658,0,0,0,0,0,13.0,17.0,40.0,2015,2.0,1,8,2,301,3011,1,36,0,0,3.0,2.0,,0,3,59,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,1.0,,,,12501.9141,3143.8423,0,0,0.0,,0,0,12537,2,,,2.0,,,,3126.0803,7860.0,5700.0,-1,,,,,,,62675.0,2016,673,658,0,0,0,0,0,13.0,17.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
30610030184379,2,1.0,4,4,2,301,3011,1,1,36,13780,0,,1.0,,3,1,52,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,10.0,32.0,,,10.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1239.5,1.0,,2.0,,,12127.0649,3024.9638,4,2,0.0,,0,0,57055,1,,,,,,,3011.6275,7860.0,2310.0,-1,,,,,,,63799.0,2015,661,658,0,0,0,1,0,,8.0,40.0,2015,1.0,4,8,2,301,3011,1,36,13780,0,,1.0,,3,1,53,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,11929.9892,3001.2202,4,2,0.0,,0,0,40207,1,,,,,,,2985.6427,7860.0,2310.0,-1,,,,,,,62692.0,2016,673,658,0,0,0,1,0,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
210001253402336,2,1.0,7,4,2,301,3011,1,1,36,46540,0,,1.0,,3,2,67,,2,41,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,7.0,,7.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,70.0,2.0,2.0,,,,13384.8436,3398.5301,0,0,0.0,0.0,0,0,57075,1,,,3.0,,,,3289.3609,6770.0,5320.0,-1,,,,,,,63848.0,2015,661,658,0,0,0,0,0,14.0,17.0,31.0,2015,1.0,7,8,2,301,3011,1,36,46540,0,,1.0,,3,2,68,,2,41,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,7.0,,7.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1500.0,105.0,2.0,2.0,,,,10586.7951,2807.844,0,0,1.0,1.0,0,0,12544,1,,,3.0,,,,2745.1046,6770.0,5320.0,-1,,,,,,,62739.0,2016,673,658,0,0,0,0,0,14.0,17.0,31.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
641580727141003,2,2.0,1,4,2,301,3011,1,1,36,48060,0,,1.0,,2,3,56,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1944.0,738.72,1.0,,,,,13790.9664,3372.8557,0,0,1.0,1.0,0,42,59666,2,,,3.0,,,,3373.4506,7860.0,3255.0,4700,,,,,,,63901.0,2015,661,658,0,0,0,0,0,14.0,10.0,40.0,2015,2.0,1,8,2,301,3011,1,36,48060,0,,1.0,,2,3,57,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,700.0,1.0,,,,,12789.7468,3216.2233,0,0,0.0,,0,0,60838,2,,,3.0,,,,3198.0523,7860.0,3255.0,-1,,,,,,,62800.0,2016,673,658,0,0,0,0,0,14.0,10.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
710004503016606,2,1.0,7,4,2,301,3011,1,1,36,46540,0,,1.0,,3,2,45,,2,42,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,45.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,465.0,1.0,,2.0,,,13480.228,3332.0647,0,0,0.0,,0,0,13691,1,,,5.0,,,,3347.6711,9570.0,5810.0,4720,,,,,,,63923.0,2015,661,658,0,0,0,0,0,16.0,17.0,51.0,2015,1.0,7,8,2,301,3011,1,36,46540,0,,1.0,,3,2,46,,2,42,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,1.0,2.0,2.0,12662.4902,3176.0881,0,0,0.0,,0,0,58359,1,,,5.0,,,,3168.9611,8590.0,5700.0,-1,,,,,,,62806.0,2016,673,658,0,0,0,0,0,16.0,17.0,44.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
310009354824392,2,1.0,7,4,2,301,3011,1,1,42,37980,101,1.0,1.0,,7,2,59,,2,41,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1300.0,519.23,1.0,,,,,16049.629,3913.9553,0,0,0.0,0.0,0,0,2442,1,,,3.0,,,,3925.949,9470.0,5820.0,-1,,,,,,,67390.0,2015,661,658,0,0,0,0,0,14.0,17.0,51.0,2015,1.0,7,8,2,301,3011,1,42,37980,101,1.0,1.0,,7,2,59,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,14670.6469,3733.1872,0,0,,,0,0,46811,1,1.0,,,,,,3744.797,9470.0,5820.0,-1,,,,,,,66424.0,2016,673,658,0,0,0,0,0,12.0,17.0,51.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
124026110004100,2,1.0,1,4,2,301,3011,1,1,42,38300,19,2.0,1.0,,5,1,45,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1769.23,1.0,,2.0,,,13853.6363,3401.7528,14,4,0.0,,0,0,53288,1,,,,,,,3419.4486,7860.0,2320.0,-1,,,,,,,67631.0,2015,661,658,0,1,1,1,1,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,42,38300,19,2.0,1.0,,5,1,46,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2150.21,1.0,,2.0,,,13104.5016,3272.1805,9,4,0.0,,0,0,25839,1,,,,,,,3278.5097,7860.0,2320.0,-1,,,,,,,66651.0,2016,673,658,0,1,0,1,1,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
154754020065803,2,2.0,1,4,2,301,3011,1,1,42,38300,129,2.0,1.0,,5,1,44,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1440.0,576.0,1.0,,2.0,,,12923.1624,3158.5577,3,1,0.0,0.0,0,0,45803,1,1.0,,,,,,3187.5145,7860.0,4220.0,-1,,,,,,,67646.0,2015,661,658,0,0,1,0,0,12.0,14.0,40.0,2015,2.0,1,8,2,301,3011,1,42,38300,129,2.0,1.0,,5,1,45,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1490.0,596.0,1.0,,2.0,,,13104.5016,3272.1805,4,1,0.0,0.0,0,0,38469,1,1.0,,,,,,3278.5097,7860.0,4220.0,-1,,,,,,,66674.0,2016,673,658,0,0,0,1,0,12.0,14.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
260350587451004,2,1.0,1,4,2,301,3011,1,1,42,38300,129,2.0,1.0,,5,4,19,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,750.0,120.0,2.0,2.0,1.0,1.0,2.0,15240.9985,3316.6479,0,0,0.0,0.0,0,0,2481,3,,,1.0,,,,3422.4585,8570.0,100.0,-1,,,,,2.0,1.0,67698.0,2015,661,658,0,0,0,0,0,12.0,1.0,44.0,2015,2.0,4,8,2,301,3011,1,42,38300,129,2.0,1.0,,5,4,20,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,12.0,,12.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,850.0,102.0,2.0,2.0,1.0,1.0,2.0,18052.6384,4523.8703,0,0,0.0,0.0,0,0,2569,3,,,2.0,,,,4515.6353,8570.0,4430.0,-1,,,,,2.0,,66763.0,2016,673,658,0,0,0,0,0,13.0,15.0,44.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
324304190004605,2,2.0,1,4,2,301,3011,1,1,42,10900,0,2.0,1.0,,4,3,41,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,1.0,,2.0,,,15803.0999,3757.9927,3,2,1.0,,0,42,14526,2,,,,,,,3745.9661,7860.0,2310.0,-1,,,,,,,67732.0,2015,661,658,0,0,1,0,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,42,10900,0,2.0,1.0,,4,3,42,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1400.0,1.0,,2.0,,,14406.5886,3485.0238,3,2,0.0,,0,0,26033,2,,,,,,,3542.6958,7860.0,2330.0,-1,,,,,,,66799.0,2016,673,658,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
506401481210002,2,1.0,1,4,2,301,3011,1,1,42,37980,91,2.0,1.0,,7,3,67,1.0,2,36,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,24.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1426.0,427.8,2.0,2.0,,,,14302.9744,3621.1955,0,0,0.0,0.0,0,0,27247,2,,,,,,,3514.9939,7860.0,4130.0,-1,,,,,,,67809.0,2015,661,658,0,0,0,0,0,10.0,13.0,40.0,2015,2.0,1,8,2,301,3011,1,42,37980,91,2.0,1.0,,7,3,68,1.0,2,36,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,28.0,,22.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1400.0,333.33,2.0,2.0,,,,11574.8613,3051.3694,0,0,0.0,0.0,0,0,26004,2,,,,,,,3001.3054,7860.0,4130.0,-1,,,,,,,66863.0,2016,673,658,0,0,0,0,0,10.0,13.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
524859120004900,2,2.0,1,4,2,301,3011,1,1,42,21500,49,2.0,1.0,,3,3,34,1.0,1,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1100.0,2.0,2.0,2.0,,,13317.8322,3284.7556,5,2,0.0,,0,0,27150,2,,,,,,,3322.4568,7870.0,2200.0,-1,,,,,,,67831.0,2015,661,658,1,1,0,0,1,18.0,8.0,40.0,2015,2.0,1,8,2,301,3011,1,42,21500,49,2.0,1.0,,3,3,35,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,2.0,,,14744.2951,3581.5071,5,2,1.0,,0,42,54471,2,,,,,,,3616.9724,7870.0,2200.0,-1,,,,,,,66889.0,2016,673,658,1,1,0,0,1,18.0,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
901405341210888,2,1.0,1,4,2,301,3011,1,1,42,37980,17,2.0,1.0,,7,1,59,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1692.3,1.0,,,,,14999.9922,3657.9848,0,0,0.0,,0,0,17478,1,,,,,,,3669.1941,7860.0,2320.0,-1,,,,,,,67928.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,42,37980,17,2.0,1.0,,7,1,60,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1769.23,1.0,,,,,12830.0843,3424.8172,0,0,0.0,,0,0,5741,1,,,,,,,3333.3111,7860.0,2310.0,-1,,,,,,,66961.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
221670839691004,2,2.0,1,4,2,301,3011,1,1,42,0,0,3.0,2.0,,0,3,56,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,4.0,30.0,,,4.0,,,4.0,2.0,0.0,1,2.0,,1.0,2453.0,907.61,2.0,2.0,,,,14124.0518,3444.3729,0,0,0.0,0.0,0,0,5727,2,,,3.0,,,,3454.9277,9480.0,136.0,-1,,,,,,,67995.0,2015,661,658,0,0,0,0,0,14.0,1.0,51.0,2015,2.0,1,8,2,301,3011,1,42,0,0,3.0,2.0,,0,3,57,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,30.0,,,4.0,,,4.0,4.0,0.0,1,2.0,,1.0,2460.0,910.2,2.0,2.0,,,,13429.475,3356.7099,0,0,0.0,0.0,0,0,16270,2,,,3.0,,,,3358.0152,7580.0,630.0,-1,,,,,,,67027.0,2016,673,658,0,0,0,0,0,14.0,2.0,38.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
406020613045277,2,1.0,6,4,2,301,3011,1,1,42,0,0,3.0,2.0,,0,2,62,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,125.0,2.0,2.0,,,,13397.4717,3454.242,0,0,0.0,,0,0,27166,1,2.0,6.0,,,,,3462.2869,7860.0,9120.0,-1,4.0,,,,,,68026.0,2015,661,658,0,0,0,0,0,10.0,22.0,40.0,2015,1.0,6,8,2,301,3011,1,42,0,0,3.0,2.0,,0,2,63,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,10.0,,10.0,,,19.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,125.0,2.0,2.0,,,,12373.0167,3162.0463,0,0,0.0,,0,0,28849,1,2.0,6.0,,,,,3164.5621,6290.0,9140.0,-1,4.0,,,,,,67053.0,2016,673,658,0,0,0,0,0,10.0,22.0,23.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
508406291210524,2,2.0,1,4,2,301,3011,1,1,42,0,0,3.0,2.0,,0,3,42,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1207.0,458.66,2.0,2.0,2.0,,,14967.8009,3559.3578,0,0,0.0,0.0,0,0,59965,2,2.0,6.0,,,,,3547.9669,7860.0,4000.0,-1,,,,,,,68049.0,2015,661,658,0,0,0,0,0,10.0,13.0,40.0,2015,1.0,1,8,2,301,3011,1,42,0,0,3.0,2.0,,0,3,43,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1251.0,475.38,2.0,2.0,2.0,,,13492.5131,3263.9045,0,0,1.0,1.0,0,0,26129,2,2.0,6.0,,,,,3317.9173,7860.0,4020.0,-1,,,,,,,67070.0,2016,673,658,0,0,0,0,0,10.0,13.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
605402360210747,2,1.0,1,4,2,301,3011,1,1,42,0,0,3.0,2.0,,0,3,62,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,4.0,8.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,2001.0,160.08,2.0,2.0,,,,13397.4717,3454.242,0,0,1.0,1.0,0,0,37730,2,1.0,,,,,,3462.2869,6290.0,9130.0,-1,,,,,,,68058.0,2015,661,658,0,0,0,0,0,12.0,22.0,23.0,2015,1.0,1,8,2,301,3011,1,42,0,0,3.0,2.0,,0,3,63,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,4.0,17.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,1125.0,500.0,2.0,2.0,,,,12373.0167,3162.0463,0,0,1.0,0.0,0,0,25931,2,1.0,,,,,,3164.5621,6290.0,6730.0,-1,,,,,,,67082.0,2016,673,658,0,0,0,0,0,12.0,19.0,23.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
652380001750406,2,1.0,1,4,2,301,3011,1,1,42,0,0,3.0,2.0,,0,1,55,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,26.0,,,22.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,900.0,305.55,1.0,,,,,15109.8271,3684.7698,4,1,0.0,0.0,0,0,63339,1,1.0,,,,,,3696.0612,7860.0,2540.0,-1,,,,,,,68062.0,2015,661,658,0,0,0,1,0,12.0,8.0,40.0,2015,1.0,1,8,2,301,3011,1,42,0,0,3.0,2.0,,0,1,56,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,456.3,1.0,,,,,15082.5956,3769.9089,4,1,0.0,,0,0,13511,1,1.0,,,,,,3771.3749,7860.0,5700.0,-1,,,,,,,67086.0,2016,673,658,0,0,0,1,0,12.0,17.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
