hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
860925092443929,1,1.0,6,4,2,8800,88001,1,1,23,42,38300,125,2.0,1.0,,5,2,25,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,49.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,634.61,1.0,,,,,14095.9937,3584.9558,0,0,0.0,,0,0,45510,1,,,,2.0,,,3539.9272,7860.0,2430.0,4760,,,,,,,29013.0,2011,612,609,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,6,8,2,8800,88001,1,23,42,38300,125,2.0,1.0,,5,2,26,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,54.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,842.1,1.0,,,,,12758.3316,3215.538,0,0,0.0,,0,0,32812,1,,,,2.0,,,3202.1168,7860.0,2430.0,5240,,,,,,,28641.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
901022940439810,1,2.0,6,4,2,8800,88001,1,1,23,42,38300,7,2.0,1.0,,5,2,52,,1,39,10,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,47.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1850.0,803.0,1.0,,,,,10354.6958,2590.3263,0,0,1.0,1.0,0,0,12794,1,2.0,7.0,,,,,2558.9359,770.0,6260.0,-1,,,,,,,29018.0,2011,612,609,0,0,0,0,0,11.0,19.0,4.0,2011,1.0,6,8,2,8800,88001,1,23,42,38300,7,2.0,1.0,,5,2,53,,1,39,10,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,,,,10483.8003,2652.894,0,0,0.0,0.0,0,0,49539,1,2.0,7.0,,,,,2663.4812,9390.0,4250.0,-1,,,,,,,28646.0,2012,624,609,0,0,0,0,0,11.0,10.0,,,14.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
932549030649407,1,1.0,1,4,2,8800,88001,1,1,23,42,38300,0,2.0,1.0,,5,1,59,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2800.0,1120.0,1.0,,,,,10838.4373,2765.3095,0,0,0.0,0.0,0,0,28478,1,,,1.0,,,,2778.8271,9470.0,2340.0,2720,4.0,,,,,,29059.0,2011,612,609,0,0,0,0,0,12.0,8.0,51.0,2011,1.0,1,8,2,8800,88001,1,23,42,38300,0,2.0,1.0,,5,1,60,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3100.0,1240.0,1.0,,,,,12254.9417,2899.5689,0,0,0.0,0.0,0,0,18888,1,,,3.0,,,,2888.2511,9470.0,2340.0,-1,4.0,,,,,,28697.0,2012,624,609,0,0,0,0,0,14.0,1.0,,,8.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
56874320999099,1,1.0,6,4,2,8800,88001,1,1,23,42,0,0,3.0,2.0,,0,2,61,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1810.0,750.0,1.0,,,,,11670.6384,2929.1347,0,0,0.0,0.0,0,0,13082,1,2.0,6.0,,,,,2871.8924,770.0,6730.0,-1,4.0,,,,,,29148.0,2011,612,609,0,0,0,0,0,10.0,19.0,4.0,2011,1.0,6,8,2,8800,88001,1,23,42,0,0,3.0,2.0,,0,2,62,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,51.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,1849.0,755.95,1.0,,,,,12254.9417,2899.5689,0,0,0.0,0.0,0,0,15771,1,2.0,5.0,,,,,2888.2511,770.0,6320.0,-1,4.0,,,,,,28792.0,2012,624,609,0,0,0,0,0,9.0,1.0,,,19.0,4.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
60444320998391,1,2.0,4,4,2,8800,88001,1,1,23,42,0,0,3.0,2.0,,0,14,52,,1,39,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,39.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1582.0,632.8,2.0,2.0,,,,11446.7485,2852.7302,0,0,0.0,0.0,0,0,59882,2,1.0,,,,,,2828.8128,9370.0,4220.0,-1,3.0,,,,,,29151.0,2011,612,609,0,0,0,0,0,12.0,14.0,51.0,2011,1.0,4,8,2,8800,88001,1,23,42,0,0,3.0,2.0,,0,14,54,,1,39,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1557.0,622.8,2.0,2.0,,,,11895.3101,3046.7586,0,0,0.0,0.0,0,0,2484,2,1.0,,,,,,3022.0849,7070.0,7340.0,-1,3.0,,,,,,28795.0,2012,624,609,0,0,0,0,0,12.0,1.0,,,20.0,34.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,1,retention
982959730156407,1,1.0,1,4,2,8800,88001,1,1,23,42,0,0,3.0,2.0,,0,1,55,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,5.0,38.0,,,,,,,,5.0,2.0,0.0,1,2.0,1.0,1.0,4000.0,1500.0,2.0,2.0,,,,10488.753,2614.2997,0,0,0.0,0.0,0,0,58011,1,,,,1.0,1.0,,2584.3641,9480.0,5000.0,-1,,,,,,,29336.0,2011,612,609,0,0,0,0,0,18.0,17.0,51.0,2011,1.0,1,8,2,8800,88001,1,23,42,0,0,3.0,2.0,,0,1,56,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,4000.0,1520.0,2.0,2.0,,,,11806.8183,2874.9131,0,0,0.0,0.0,0,0,18917,1,,,,1.0,1.0,,2898.2884,8270.0,2010.0,-1,,,,,,,28968.0,2012,624,609,0,0,0,0,0,18.0,1.0,,,6.0,42.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,1,retention
140925097843119,1,1.0,7,4,2,8800,88001,1,1,23,42,27780,21,,1.0,,2,2,26,,2,43,1,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,15.0,,7.0,,,15.0,,,6.0,3.0,0.0,1,2.0,2.0,2.0,,150.0,2.0,2.0,,,,13883.3916,3502.1608,0,0,0.0,,0,0,4775,1,,,,2.0,,,3478.905,7860.0,2320.0,-1,,,,,,,29367.0,2011,612,609,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,23,42,27780,21,,1.0,,2,2,26,,2,43,1,,0,0,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,8.0,,,,1.0,2.0,0.0,2,,,,,,,,,,,11283.3799,2872.9164,0,0,,,0,0,59985,1,,,,1.0,1.0,,2868.8772,7860.0,2310.0,-1,,,,,,,29005.0,2012,624,609,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
600122004443920,1,2.0,1,4,2,8800,88001,1,1,23,42,25420,43,,1.0,,4,1,69,2.0,1,36,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,6.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,500.0,344.74,1.0,,,,,11897.5508,2785.8171,0,0,0.0,1.0,0,0,28472,1,,,,,,,2758.1853,7860.0,9120.0,-1,,,,,,,29434.0,2011,612,609,0,0,0,0,0,10.0,22.0,40.0,2011,1.0,1,8,2,8800,88001,1,23,42,25420,43,,1.0,,4,1,70,2.0,1,36,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12294.5635,3101.1166,0,0,,,0,0,18881,1,,,,,,,3124.3086,,,-1,,,,,,,29069.0,2012,624,609,0,0,0,0,0,10.0,1.0,,,,,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,0,retention
193924700016739,2,1.0,7,4,2,8800,88001,1,1,33,17,40420,0,1.0,1.0,,3,2,55,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,596.0,1.0,,,,,11100.4677,2853.3381,0,0,1.0,,0,0,21775,1,,,,,,3.0,2835.4561,9480.0,350.0,-1,,,,,,,49506.0,2011,613,610,0,0,0,0,0,18.0,1.0,51.0,2011,1.0,7,8,2,8800,88001,1,33,17,40420,0,1.0,1.0,,3,2,56,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,6.0,30.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1575.23,1.0,,,,,11551.8193,3110.0165,0,0,0.0,,0,0,34757,1,,,,,,3.0,3082.94,9480.0,430.0,-1,,,,,,,49104.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,1.0,51.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
340192729700900,2,3.0,1,4,2,8800,88001,1,1,33,17,37900,0,1.0,1.0,,3,1,64,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1669.0,961.0,2.0,2.0,,,,11441.2617,2923.6086,0,0,1.0,1.0,0,0,50887,1,1.0,,,,,,2887.8278,7860.0,7800.0,-1,,,,,,,49549.0,2011,613,610,0,0,0,0,0,12.0,21.0,40.0,2011,2.0,1,8,2,8800,88001,1,33,17,37900,0,1.0,1.0,,3,1,64,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1375.0,550.0,1.0,,,,,13086.2872,3316.701,0,0,0.0,0.0,0,0,44478,1,1.0,,,,,,3251.7863,7860.0,7800.0,-1,,,,,,,49155.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,21.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
340192729700900,2,3.0,1,4,2,8800,88001,1,1,33,17,37900,0,1.0,1.0,,3,5,21,,2,39,1,,3,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1200.0,576.0,2.0,2.0,2.0,,,16820.9943,4055.3163,1,1,1.0,1.0,0,0,50887,3,1.0,,,,,,3982.473,8270.0,4120.0,-1,,,,,,,49551.0,2011,613,610,1,0,0,0,1,12.0,13.0,42.0,2011,2.0,1,8,2,8800,88001,1,33,17,37900,0,1.0,1.0,,3,5,22,,2,39,1,,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1150.0,460.0,1.0,,2.0,,,15586.6304,3789.1463,2,1,0.0,0.0,0,0,44478,3,1.0,,,,,,3740.1501,8270.0,4000.0,-1,,,,,,,49157.0,2012,625,610,0,1,0,0,1,12.0,1.0,,,13.0,42.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,1,0,1,retention
604900911299037,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,39,2.0,2,44,1,1.0,1,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,11367.312,2885.88,5,2,0.0,,0,0,43587,1,,,,,,2.0,2851.1791,7860.0,1820.0,-1,,,,,,,49604.0,2011,613,610,1,1,0,0,1,18.0,5.0,40.0,2011,2.0,1,8,2,8800,88001,1,33,17,16980,0,1.0,1.0,1.0,7,1,40,2.0,2,44,1,1.0,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,12832.0199,3312.1453,5,2,0.0,,0,0,4961,1,,,,,,3.0,3231.4605,7860.0,1820.0,-1,,,,,,,49205.0,2012,625,610,1,1,0,0,1,18.0,1.0,,,5.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
57971470981999,2,1.0,1,4,2,8800,88001,1,1,33,17,40420,0,2.0,1.0,,3,4,21,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,900.0,90.0,2.0,2.0,1.0,1.0,2.0,16274.1752,4064.5935,0,0,0.0,0.0,0,0,33860,3,,,2.0,,,,4027.1647,7860.0,2540.0,-1,,,,,1.0,1.0,49768.0,2011,613,610,0,0,0,0,0,13.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,33,17,40420,0,2.0,1.0,,3,4,22,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,15.0,,12.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,950.0,142.5,2.0,2.0,1.0,2.0,2.0,15363.2557,3826.5694,0,0,0.0,0.0,0,0,34755,3,,,2.0,,,,3745.787,7860.0,2540.0,-1,,,,,1.0,1.0,49354.0,2012,625,610,0,0,0,0,0,13.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
71057189140530,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,75,2.0,1,44,1,,1,1,1,1,2,212,212,212,4,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,,,,12280.1125,3091.9813,0,0,1.0,,0,0,21461,1,,,,,,3.0,2964.7112,9480.0,800.0,-1,,,,,,,49773.0,2011,613,610,0,0,0,0,0,18.0,2.0,51.0,2011,1.0,1,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,1,76,2.0,1,44,1,,1,1,1,2,212,212,212,4,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,,,,10427.9562,2652.0223,0,0,0.0,,0,0,34487,1,,,,,,3.0,2513.5855,9370.0,800.0,-1,,,,,3.0,,49362.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,2.0,51.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
75981470980697,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,72,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1200.0,144.0,1.0,,,,,11471.4907,2930.0915,0,0,1.0,1.0,0,0,33835,1,,,,2.0,,,2853.9802,7870.0,2200.0,-1,,,,,,,49777.0,2011,613,610,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,2,74,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,4000.0,480.0,2.0,2.0,,,,10648.473,2935.0785,0,0,0.0,0.0,0,0,9153,1,,,,2.0,,,2855.7579,7870.0,2200.0,-1,,,,,,,49366.0,2012,625,610,0,0,0,0,0,16.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
191974508014729,2,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,53,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,15.0,,,18.0,,,7.0,3.0,0.0,1,1.0,2.0,2.0,,192.3,2.0,2.0,,,,11464.7218,2905.3262,4,1,0.0,,0,0,54212,1,,,,1.0,1.0,,2906.6092,7860.0,2000.0,-1,,,,,,,49821.0,2011,613,610,0,0,0,1,0,18.0,6.0,40.0,2011,1.0,1,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,1,54,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,10.0,,12.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,38.88,2.0,2.0,,,,13058.0132,3254.3557,4,1,0.0,,0,0,58528,1,,,,1.0,1.0,,3208.1159,7860.0,4965.0,50,,,,,,,49414.0,2012,625,610,0,0,0,1,0,18.0,1.0,,,16.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
410709843274743,2,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,53,,1,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,13282.4027,3282.1372,0,0,0.0,,0,0,43582,1,,,1.0,,,,3273.3983,670.0,6320.0,-1,,,,,,,49929.0,2011,613,610,0,0,0,0,0,12.0,19.0,24.0,2011,1.0,6,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,2,54,,1,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,4200.0,1600.0,1.0,,,,,12087.2278,3027.2736,0,0,0.0,0.0,0,0,18668,1,,,1.0,,,,2994.949,670.0,8620.0,-1,,,,,,,49518.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,21.0,24.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
410709912608892,2,1.0,1,4,2,8800,88001,1,1,33,17,37900,0,2.0,1.0,,3,3,57,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,57.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,960.0,1.0,,,,,13030.2885,3036.1321,0,0,0.0,0.0,0,0,21782,2,1.0,,,,,,3027.6023,7860.0,4220.0,4220,,,,,,,49932.0,2011,613,610,0,0,0,0,0,12.0,14.0,40.0,2011,1.0,1,8,2,8800,88001,1,33,17,37900,0,2.0,1.0,,3,3,58,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,59.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1900.0,950.0,1.0,,,,,12345.8129,2971.9246,0,0,0.0,0.0,0,0,44512,2,1.0,,,,,,2939.9581,7690.0,4220.0,4220,,,,,,,49521.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,14.0,38.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
549193439700905,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,54,1.0,2,44,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,,,,13058.5518,3279.7279,0,0,0.0,,0,0,5158,2,,,,,,2.0,3203.1526,7860.0,2000.0,-1,,,,,,,49993.0,2011,613,610,0,0,0,0,0,18.0,6.0,40.0,2011,1.0,1,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,3,55,1.0,2,44,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1596.15,1.0,,,,,13087.7658,2858.2958,0,0,0.0,,0,0,18671,2,,,,,,2.0,2829.1743,7860.0,2000.0,-1,,,,,,,49579.0,2012,625,610,0,0,0,0,0,18.0,2.0,,,6.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
708530453340941,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,28,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2319.0,950.0,1.0,,,,,14901.2058,3751.7134,0,0,0.0,0.0,0,0,33600,1,,,,1.0,1.0,,3736.8586,7860.0,2860.0,-1,,,,,,,50048.0,2011,613,610,0,0,0,0,0,18.0,9.0,40.0,2011,1.0,7,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,2,29,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,51.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2450.0,1128.0,2.0,2.0,,,,12059.8064,3090.7969,0,0,0.0,0.0,0,0,22017,1,,,,1.0,1.0,,3059.9217,7860.0,2330.0,4600,,,,,,,49644.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
789280758500941,2,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,55,,1,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,12241.9566,3029.4891,0,0,,,0,0,21645,1,,,,,,2.0,3051.2789,7860.0,2320.0,-1,,,,,,,50094.0,2011,613,610,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,6,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,2,56,,1,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12330.9301,2955.1252,0,0,,,0,0,22198,1,,,,,,2.0,3004.6492,7860.0,2720.0,-1,,,,,,,49684.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,9.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
837199940999109,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,57,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2500.0,961.53,2.0,2.0,,,,11042.2119,2838.3637,0,0,0.0,0.0,0,0,21612,2,,,2.0,,,,2820.5755,7860.0,4220.0,-1,,,,,,,50144.0,2011,613,610,0,0,0,0,0,13.0,14.0,40.0,2011,2.0,1,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,3,58,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,950.0,923.07,2.0,2.0,,,,11225.4162,3022.1412,0,0,0.0,1.0,0,0,22190,2,,,2.0,,,,2995.8298,7860.0,4220.0,-1,,,,,,,49747.0,2012,625,610,0,0,0,0,0,13.0,1.0,,,14.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
935037044148350,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,62,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,13.0,21.0,,,13.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2200.0,750.0,1.0,,,,,11034.7516,2819.7322,0,0,0.0,0.0,0,0,8841,1,1.0,,,,,,2785.2227,9370.0,5810.0,-1,,,,,,,50213.0,2011,613,610,0,0,0,0,0,12.0,17.0,51.0,2011,1.0,7,8,2,8800,88001,1,33,17,16980,0,2.0,1.0,,7,2,63,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1300.0,807.69,1.0,,,,,12716.5269,3222.9858,0,0,0.0,0.0,0,0,44334,1,1.0,,,,,,3159.9053,9470.0,5220.0,-1,,,,,,,49807.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,17.0,51.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
