HHID,PN,SSUBHH,RSUBHH,SPN_SP,SCSR,SFAMR,SFINR,SJ2JOBNDX,SJ2Z140,SJ2Z142,SJ2Z143,SJ2Z510M,SJ2Z504,SJ2Z139,SJ2Z505,SJ2Z507,SJ2Z200,SJ2Z503,SJ2W401,SJ2W403,SJ2W404M1,SJ2W404M2,SJ2W404M3,SJ2W404M4,SJ2W407,SJ2W408,SJ2W460,SJ2W410,SJ2W411,SJ2W412M,SJ2W405,SJ2W799,SJ2Z508,SJ2W790,SJ2W452,SJ2W419,SJ2W420M1,SJ2W420M2,SJ2W420M3,SJ2W420M4,SJ2W458,SJ2W434,SJ2W435,SJ2W436,SJ2W437,SJ2W439,SJ2W440,SJ2W441,SJ2W443,SJ2W444,SJ2W445,SJ2W446,SJ2W447,SJ2W448,SJ2W449,SJ2W451,SJ2W422,SJ2W424,SJ2352,SJ2850,SJ2338,SJ2945,SJ2W429M1,SJ2W429M2,SJ2W429M3,SJ2W429M4,SJ2W429M5,SJ2W425,SJ2W009,SJ2W455,SJ2W010,SJ2W011,SJ2W012,SJ2W002,SJ2W003,SJ2W004,SJ2W005,SJ2801,SJ2W431,SJ2W432,SJ2W433,SJ2881,SJ2404,SJ2405,SJ2809,SJ2810,SJ2811,SJ2406,SJ2407,SJ2408,SJ2409,SJ2878,SJ2396,SJ2397,SJ2806,SJ2807,SJ2808,SJ2398,SJ2399,SJ2400,SJ2401,SJ2938,SJ2812,SJ2813,SJ2814,SJ2815,SJ2417,SJ2939,SJ2660,SJ2661,SJ2662,SJ2664,SJ2816,SJ2817,SJ2818,SJ2819,SJ2988,SJ2W426,SJ2W013,SJ2W108,SJ2W014,SJ2W086,SJ2W015,SJ2W016,SJ2W028,SJ2W049,SJ2W051,SJ2W052,SJ2W053,SJ2W054,SJ2W065,SJ2W427M1,SJ2W427M2,SJ2W427M3,SJ2W427M4,SJ2W063,SJ2W453M1,SJ2W453M2,SJ2W453M3,SJ2W453M4,SJ2W453M5,SJ2W453M6,SJ2W099,SJ2W018,SJ2W100,SJ2W019,SJ2W428,SJ2353,SJ2903,SJ2354,SJ2W457,SJ2926,SJ2927,SJ2928,SJ2929,SJ2931M1,SJ2931M2,SJ2931M3,SJ2363,SJ2364,SJ2365,SJ2366,SJ2932,SJ2933,SJ2934,SJ2935,SJ2947,SJ2356,SJ2789,SJ2790,SJ2791,SJ2357,SJ2358,SJ2359,SJ2360,SJ2W089,SJ2W091,SJ2W092,SJ2W093,SJ2W094,SJ2W459,SWEBNONRSP,SJ2MODE,SVDATE,SVERSION
540270,021,2,0,020,5,5,5,10,,2013,,4,,,,,,,1,,,,,,1,911,,2013,,4,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,9,1,8,,,,,,,1,30000,,,,,,,,,,8,,,1,1,6,,,,,,,,1,1,6,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5,1
540276,010,0,0,020,5,5,1,10,,2001,,,,,,,,,5,,,,,,,301,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1
540276,010,0,0,020,5,5,1,1,8,2001,,4,301,1,101,1,2018,1,,1,,,,,1,301,,2001,,4,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,1,1,,,,,1,99999998,,10001,49999,,,,,,,1,5,,1,1,4,,,,,,,,1,1,998,0,2,,,,,,,998,0,99999996,98,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,1,1,1,8,1,,,9999998,20000,20000,,,,,,,,,,,,,,,,,,,,5,,1,3,1
540276,020,0,0,010,1,1,5,1,9,1998,2020,4,301,1,101,1,2018,2,,5,1,,,,1,301,,1998,2020,4,2,1,2,2,5,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,30000,2,7,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,1
540284,010,0,0,020,1,1,5,10,,2021,,4,,,,,,,1,,,,,,1,911,,2021,,4,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,1,2,,,,,,,2,4000,,,,,,,,,,8,,,1,1,6,,,,,,,,1,1,6,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,8,,1,1,2,,,,,,,9999998,0,99999996,98,,,,,,,,,,,,,,,5,,1,6,1
540284,010,0,0,020,1,1,5,1,2,2008,2021,4,301,1,101,1,2018,1,,1,,,,,1,301,,2008,2021,4,1,1,1,1,5,1,5,,,,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2021,30000,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,6,1
540284,020,0,0,010,5,5,1,10,,2015,,,,,,,,,5,,,,,,,301,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
540284,020,0,0,010,5,5,1,2,2,1984,2014,4,302,1,101,1,2018,2,,1,,,,,1,302,,1984,2014,4,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,38,,,,,,,,,1,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,64,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,500,,,,3,,,5,1,5,,1,6,1
540284,020,0,0,010,5,5,1,1,2,2015,,4,301,2,102,3,2018,1,,1,,,,,3,301,,2015,,4,2,2,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,,,5,,,,,,1,50000,,,,,,,,,,5,,,1,1,11,,,,,,,,1,1,12,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,64,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,400,,,,1,,,,3,5,,1,6,1
540290,010,0,0,,1,1,1,10,,1999,,,,,,,,,5,,,,,,,301,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1
540290,010,0,0,,1,1,1,1,2,1999,,,301,2,102,7,2018,1,,1,,,,,7,301,,1999,,,2,2,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,5,,,,,,1,99999998,,250001,99999996,,,,,,,1,5,,1,3,,,,,1000,,,,1,1,998,0,2,,,,,,,998,61,99999996,98,1,1,5,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,64,,,,1,1,1,1,2,,,,,,,9999998,20001,99999996,98,,,,,,,,,,,,,,,5,,2,3,1
540290,010,0,0,,1,1,1,1,1,1999,,,301,1,101,3,2018,1,,1,,,,,3,301,,1999,,,2,1,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,5,,,,,,1,99999998,,0,99999996,99,,,,,,5,,,1,1,998,0,99999996,98,,,,,1,1,998,0,99999996,98,,,,,,998,0,99999996,98,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,64,,,,5,,5,1,3,,,,,,,,,,,2,,,,,9999999998,36001,99999996,,1,,,,,5,,2,3,1
540305,010,0,0,,1,1,1,10,,2022,,,,,,,,,1,,,,,,1,911,,2022,-8,9,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,3,3,,,,,,,2,180,,,,,,,,,,1,5,,1,1,4,,,,,,,,1,1,3,,,,,,,,,996,,,,1,1,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,96,,,,1,1,1,1,2,,,,,,,9999998,0,4999,,,,,,,,,,,,,,,,5,,3,6,1
540305,010,0,0,,1,1,1,1,2,2001,2022,9,301,1,101,1,2018,1,,1,,,,,1,301,,2001,2022,9,1,1,1,1,5,1,2,,,,,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,,,18,,,,,,,,,2,400000,,,,,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,,,1,1,5,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,96,,,,1,1,1,1,2,,,,,,,9999998,0,4999,,,,,,,,,,,,,,,,5,,3,6,1
540307,010,0,0,020,5,5,1,10,,2015,,,,,,,,1,1,,,,,,1,301,301,2015,,1,1,2,,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,1,2,,,,,,,2,15000,,,,,,,,,,1,5,,1,1,6,,,,,,,,1,1,6,,,,,,,,,100,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,3,,,,,,,,,,,3,,,,,500,,,,3,,,15,1,5,,2,6,1
540307,010,0,0,020,5,5,1,2,2,,,,302,1,102,1,2016,2,,1,,,,,1,302,,,,,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,,,,,,,,,1,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,1,,,2500,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
540307,020,0,0,010,1,1,5,10,,1998,,,,,,,,,5,,,,,,,301,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540307,020,0,0,010,1,1,5,1,1,1998,,1,301,1,101,1,2018,1,,1,,,,,1,301,,1998,,1,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,25,,,5,,,,,,1,40000,,,,,,,,,,1,5,,1,1,6,,,,,,,,1,1,6,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,75,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,5000,,,,3,,,15,2,5,,2,6,1
540308,020,0,0,,1,1,1,10,,2018,,,,,,,,,5,,,,,,,304,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
540308,020,0,0,,1,1,1,4,8,2018,,7,304,1,101,1,2018,1,,1,,,,,1,304,,2018,,7,98,1,98,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,,,5,,,,,,1,99999998,,50001,99999,,,,,,,1,1,13000,1,1,998,10,11,,,,,,1,1,6,,,,,,,,,100,,,,1,1,5,,,8,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,6,1
540314,020,0,0,010,1,5,1,10,,2016,,,,,,,,,5,,,,,,,304,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540320,020,2,0,,1,1,1,10,,1996,,,,,,,,,5,,,,,,,301,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
540320,020,2,0,,1,1,1,1,1,1996,,5,301,1,101,2,2018,1,,1,,,,,2,301,,1996,,5,4,1,4,1,1,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,,,,,,5,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,,,,,,,2021,9999999,,,1,64,,,1,5,,1,1,3,,,,,,,,,,,8,,,,,9999999998,12001,23999,,1,,,,,5,,2,2,1
540324,010,0,0,,1,1,1,10,,1993,,,,,,,,,5,,,,,,,301,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540324,010,0,0,,1,1,1,1,2,1993,,5,301,2,102,1,2018,1,,1,,,,,1,301,,1993,,5,2,2,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,27,,,5,,,,,,1,80000,,,,,,,,,,1,5,,1,3,,,,,500,,,,5,,,,,,,,,,5,100,,,,1,1,5,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,200,,,,3,,75,,,5,,2,6,1
540324,010,0,0,,1,1,1,1,3,1993,,5,301,1,101,15,2018,1,,1,,,,,15,301,,1993,,5,2,1,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,27,,,5,,,,,,1,99999998,,250001,99999996,,,,,,,5,,,1,1,12,,,,,,,,1,1,24,,,,,,,,,998,40,40,,5,,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,5,,5,1,3,,,,,,,,,,,2,,,,,3000,,,,1,,,,,5,,2,6,1
540331,010,0,0,020,1,5,1,10,,1991,,,,,,,,,5,,,,,,,301,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540331,010,0,0,020,1,5,1,1,2,1991,,5,301,2,102,1,2018,1,,1,,,,,1,301,,1991,,5,1,2,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,31,,,5,,,,,,1,99999998,,100001,249999,,,,,,,1,1,4800,1,1,10,,,,,,,,1,1,6,,,,,,,,,998,0,99999996,98,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,8,,8,1,3,,,,,,,,,,,2,,,,,9999999998,24001,35999,,4,,,,8,5,,2,6,1
540331,010,0,0,020,1,5,1,1,1,1991,,5,301,1,101,2,2018,1,,1,,,,,2,301,,1991,,5,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,31,,,5,,,,,,1,99999998,,100001,249999,,,,,,,5,,,1,1,10,,,,,,,,1,1,998,6,6,,,,,,,998,0,99999996,98,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
540331,020,0,0,010,5,1,5,1,2,2015,,,301,1,101,1,2018,1,,5,1,,,,1,301,,2015,,,1,1,1,1,5,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,20000,4,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,6,1
540338,010,0,0,,1,1,1,10,,2009,,,,,,,,,5,,,,,,,301,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1
540338,010,0,0,,1,1,1,1,,2009,,9,301,1,101,,2018,1,,2,,,,,-8,301,301,2009,-8,9,2,1,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,,,5,,,,,,1,32000,,,,,,,,,,5,,,1,1,2,,,,,,,,1,1,998,0,2,,,,,,,996,,,,5,,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,5,,1,1,3,,,,,,,,,,,2,,,,,1000,,,,4,,,,,5,,3,6,1
540339,010,0,0,,1,5,1,10,,2016,,,,,,,,,5,,,,,,,301,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1
540339,010,0,0,,1,5,1,1,2,2016,,9,301,1,104,1,2018,1,,5,4,,,,1,301,,2016,,9,1,1,1,1,1,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2023,64000,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
540343,010,0,0,020,1,5,1,10,,1999,,,,,,,,,5,,,,,,,301,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540343,010,0,0,020,1,5,1,1,2,1999,,6,301,1,101,6,2018,1,,1,,,,,6,301,,1999,,6,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,,,5,,,,,,1,99999998,,0,49999,98,,,,,,1,5,,1,1,998,0,8,98,,,,,5,,,,,,,,,,5,0,,,,1,2,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
540343,020,0,0,010,5,1,5,10,,2022,,6,,,,,,,1,,,,,,1,911,,2022,,6,1,3,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,3,2,,,,,,,2,27000,,,,,,,,,,1,5,,1,1,3,,,,,,,,1,1,3,,,,,,,,,998,0,39,98,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,66,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,700,,,,4,,,,3,5,,2,6,1
540343,020,0,0,010,5,1,5,1,2,2014,2022,6,301,2,102,3,2018,1,,5,5,,,,3,301,,2014,2022,6,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540343,020,0,0,010,5,1,5,1,2,2014,2022,6,301,1,101,6,2018,1,,5,3,,,,6,301,,2014,2022,6,1,1,1,1,5,1,,,,,,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,103,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2022,27000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,6,1
540344,020,0,0,010,1,5,1,10,,2018,,,,,,,,,5,,,,,,,302,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
540353,010,0,0,020,1,5,1,10,,2012,,,,,,,,,5,,,,,,,301,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540353,010,0,0,020,1,5,1,1,2,2012,,5,301,1,101,1,2018,1,,1,,,,,1,301,,2012,,5,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,,,5,,,,,,1,115000,,,,,,,,,,1,5,,1,1,2,,,,,,,,1,1,25,,,,,,,,,80,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,2000,,,,3,,,10,1,5,,2,6,1
540363,010,0,0,020,1,5,1,4,2,2018,2019,5,304,2,102,8,2018,2,,1,,,,,8,304,,2018,2019,5,2,2,2,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,5,,1,1,3,,,,,,,,,,,8,,,,,9999999998,0,5999,,1,,,,1,5,,2,2,1
540363,010,0,0,020,1,5,1,4,1,2018,2019,5,304,1,101,2,2018,2,,5,5,,,,2,304,,2018,2019,5,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
540365,010,0,0,,1,1,1,10,,2019,,,,,,,,,5,,,,,,,305,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
540365,010,0,0,,1,1,1,5,3,2019,,6,305,1,101,1,2018,1,,1,,,,,1,305,,2019,,6,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,,,5,,,,,,1,99999998,,0,9999,,,,,,,1,5,,1,3,,,,,300,,,,1,8,998,7,8,,,,,,,0,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,8,1,3,,,,,,,,,,,8,,,,,9999999998,6001,11999,,3,9998,98,98,,5,,2,6,1
540368,010,7,1,011,1,1,5,10,,2020,,7,,,,,,,1,,,,,,98,911,,2020,,7,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,3,3,,,,,,,2,99999998,,0,99999996,98,,,,,,8,,,5,,,,,,,,,,8,,,,,,,,,,1,998,0,99999996,98,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,6,1
540368,010,7,1,011,1,1,5,3,1,2020,2020,2,303,1,101,5,2018,1,,1,,,,,5,303,,2020,2020,2,1,1,1,1,5,1,2,,,,,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,,,,,,,,,2,99999998,,0,9999,,9999998,0,99999996,98,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,99999996,98,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,6,1
540368,011,7,1,010,5,5,1,10,,,,,,,,,,,1,,,,,,1,913,,1991,2015,5,1,3,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,2,,,,,,,2,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,,,,1,100,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,1500,,,,1,,,,2,5,,1,6,1
540368,011,7,1,010,5,5,1,10,,,,,,,,,,,1,,,,,,3,911,,2016,,5,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,6,3,2,,,,,,,2,8000,,,,,,,,,,1,5,,5,,,,,,,,,,1,1,10,,,,,,,,,100,,,,1,2,,,,1,100,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,2,,,,,,,8000,,,,,,,,,,,,,,,,,,5,,1,6,1
540368,011,7,1,010,5,5,1,10,,2016,,5,,,,,,,1,,,,,,1,911,,2016,,5,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,1,2,,,,,,,2,60000,,,,,,,,,,1,5,,1,1,15,,,,,,,,1,1,4,,,,,,,,,90,,,,1,1,,,,1,40,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,2,,,,,,,45000,,,,,,,,,,,,,,,,,,5,,1,6,1
