hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,exited_public,switched_class94,analytic_sample
193917609033771,5,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,47,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,43.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,392.0,1.0,,,,,13101.9641,3271.8886,4,1,1.0,,0,0,44460,1,1.0,,,,,,3255.575,9470.0,3800.0,-1,,,,,,,162475.0,2011,616,613,0,0,0,1,0,12.0,12.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,48,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,12393.6497,3092.4425,0,0,0.0,,0,0,50848,1,1.0,,,,,,3106.9519,9470.0,,5240,,,,,,,161284.0,2012,628,613,0,0,0,0,0,12.0,,1.0,3850.0,12.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
193977404073728,5,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,55,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,,,,11838.5793,3150.4953,0,0,1.0,,0,0,22098,1,,,,2.0,,,3133.7945,9480.0,2010.0,-1,,,,,,,162479.0,2011,616,613,0,0,0,0,0,16.0,6.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,57,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1317.3,2.0,2.0,,,,12894.6791,3257.291,0,0,0.0,,0,0,32170,1,,,,2.0,,,3275.2484,9370.0,,-1,,,,,,,161287.0,2012,628,613,0,0,0,0,0,16.0,,1.0,430.0,1.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
350777098817889,5,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,71,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,810.0,162.0,2.0,2.0,,,,11751.3467,3203.7229,0,0,1.0,1.0,0,42,8747,2,,,3.0,,,,3030.6675,7860.0,3930.0,-1,5.0,,,,,,162566.0,2011,616,613,0,0,0,0,0,14.0,12.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,3,72,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,1.0,,1.0,900.0,380.0,2.0,2.0,,,,11434.8872,3049.5086,0,0,1.0,1.0,0,42,18384,2,,,1.0,,,,2939.8567,7860.0,,-1,5.0,,,,,,161363.0,2012,628,613,0,0,0,0,0,12.0,,1.0,3930.0,12.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
530473095417439,5,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,37,,1,42,1,2.0,1,0,0,7,2,57,73,73,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1288.46,1.0,,,,,17693.0252,4543.6889,0,0,0.0,,0,0,54934,1,,,3.0,,,,4499.9512,9470.0,3740.0,-1,,,,,,,162589.0,2011,616,613,0,0,0,0,0,14.0,12.0,51.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,2,38,,1,42,1,2.0,0,0,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1450.0,1.0,,,,,15518.0307,4004.7322,0,0,0.0,,0,0,66296,1,,,3.0,,,,3960.4554,9470.0,,-1,,,,,,,161381.0,2012,628,613,0,0,0,0,0,14.0,,1.0,3740.0,12.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
107007603014701,5,2.0,2,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,29,1.0,2,43,1,,2,1,2,2,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,1700.0,1403.84,2.0,2.0,,,,15075.7418,3823.2806,5,3,0.0,1.0,0,0,5068,2,,,,2.0,,,3830.9869,9480.0,3300.0,-1,,,,,,,162808.0,2011,616,613,1,1,0,0,1,16.0,10.0,51.0,2011,2.0,2,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,30,1.0,2,43,1,,1,2,2,2,57,57,57,1,0,0,1.0,2.0,4.0,45.0,,,,,,,,5.0,1.0,0.0,1,2.0,1.0,1.0,3200.0,1538.46,2.0,2.0,,,,11127.8039,2727.2639,5,3,0.0,1.0,0,0,14552,2,,,,2.0,,,2750.7037,8180.0,,-1,,,,,,,161651.0,2012,628,613,1,1,0,0,1,16.0,,1.0,3300.0,10.0,42.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
192927902008738,5,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,56,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,5.0,45.0,,,,,,,,5.0,1.0,0.0,1,1.0,2.0,2.0,,730.0,1.0,,,,,11126.7691,2961.0676,0,0,1.0,,0,0,22154,1,,,2.0,,,,2945.3709,6370.0,5550.0,-1,,,,,,,162831.0,2011,616,613,0,0,0,0,0,13.0,17.0,23.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,57,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,35.0,5.0,11.0,1.0,0.0,2,,,,,,,,,,,14278.8177,3114.9296,0,0,,,0,0,54566,1,,,3.0,,,,3134.0482,6370.0,,-1,,,,,,,161682.0,2012,628,613,0,0,0,0,0,14.0,,1.0,5550.0,17.0,23.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
196997003031758,5,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,35,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,96.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,1.0,2500.0,580.0,1.0,,,,,13921.4221,3540.9846,3,1,1.0,0.0,0,0,34748,1,,,3.0,,,,3540.7015,9470.0,3740.0,3740,,,,,,,162878.0,2011,616,613,0,0,1,0,0,14.0,12.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,36,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,72.0,,96.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2750.0,1980.0,1.0,,,,,11289.244,2873.9229,3,1,0.0,0.0,0,0,58655,1,,,3.0,,,,2881.1998,9470.0,,3400,,,,,,,161711.0,2012,628,613,0,0,1,0,0,14.0,,1.0,3400.0,10.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
197937804071798,5,2.0,1,4,2,8800,88001,1,1,33,17,41180,163,2.0,1.0,,6,1,47,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,,,,12130.3258,3029.2462,0,0,1.0,1.0,0,42,51760,1,,,3.0,,,,3014.1424,9570.0,9620.0,-1,1.0,2.0,,,,,162886.0,2011,616,613,0,0,0,0,0,14.0,22.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,41180,163,2.0,1.0,,6,1,48,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,12251.0449,3056.86,0,0,0.0,,0,0,43033,1,,,2.0,,,,3071.2024,2670.0,,-1,1.0,2.0,,,,,161729.0,2012,628,613,0,0,0,0,0,13.0,,1.0,6220.0,19.0,6.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
207901611891237,5,1.0,1,4,2,8800,88001,1,1,33,17,37900,0,2.0,1.0,,3,1,73,2.0,2,37,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,673.0,2.0,2.0,,,,12178.4628,2901.5684,0,0,1.0,,0,0,67891,1,,,,,,,2861.3176,9370.0,1830.0,-1,,,,,,,162896.0,2011,616,613,0,0,0,0,0,11.0,5.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,37900,0,2.0,1.0,,3,1,74,2.0,2,38,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,410.0,2.0,2.0,,,,9567.5493,2471.2104,0,0,1.0,,0,0,67946,1,,,,,,,2389.326,9470.0,,-1,,,,,,,161738.0,2012,628,613,0,0,0,0,0,12.0,,1.0,3955.0,12.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
571074037001302,5,1.0,1,4,2,8800,88001,1,1,33,17,40420,0,2.0,1.0,,3,1,40,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1250.0,711.53,1.0,,,,,13220.5521,3346.0893,0,0,0.0,1.0,0,0,54890,1,,,5.0,,,,3362.4459,7860.0,7010.0,-1,,,,,,,163001.0,2011,616,613,0,0,0,0,0,16.0,20.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,40420,0,2.0,1.0,,3,1,41,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,,,,12238.6634,3128.3147,1,1,0.0,,0,0,50789,1,,,5.0,,,,3123.5072,7860.0,,-1,,,,,,,161883.0,2012,628,613,1,0,0,0,1,16.0,,1.0,1107.0,3.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
571074037001302,5,1.0,1,4,2,8800,88001,1,1,33,17,40420,0,2.0,1.0,,3,3,48,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,923.0,1.0,,,,,12805.4318,3123.1024,0,0,1.0,,0,42,54890,2,,,,,,2.0,3142.5352,7860.0,2310.0,-1,,,,,,,163002.0,2011,616,613,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,40420,0,2.0,1.0,,3,3,48,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1519.23,1.0,,,,,10266.841,2548.7206,1,1,0.0,,0,0,50789,2,,,,,,2.0,2563.8676,7860.0,,-1,,,,,,,161884.0,2012,628,613,1,0,0,0,1,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
673191938700037,5,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,23,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,24.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,850.0,255.0,2.0,2.0,1.0,1.0,2.0,16868.784,4427.8509,0,0,0.0,0.0,0,0,8738,3,,,4.0,,,,4382.5006,9390.0,150.0,-1,,,,,1.0,1.0,163027.0,2011,616,613,0,0,0,0,0,15.0,1.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,24,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,2.0,,,13334.8264,3284.1687,0,0,1.0,1.0,0,42,18366,3,,,,2.0,,,3332.8417,7190.0,,-1,,,,,1.0,1.0,161913.0,2012,628,613,0,0,0,0,0,16.0,,1.0,4965.0,16.0,35.0,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
710700015007511,5,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,48,,1,42,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,12314.1911,3075.162,0,0,1.0,,0,42,34755,1,,,3.0,,,,3059.8293,9570.0,1540.0,-1,,,,,,,163034.0,2011,616,613,0,0,0,0,0,14.0,4.0,51.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,48,,1,42,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,2115.0,2.0,2.0,,,,11851.9796,2957.2859,0,0,1.0,,0,42,63075,1,,,3.0,,,,2971.1611,9570.0,,-1,,,,,,,161927.0,2012,628,613,0,0,0,0,0,14.0,,1.0,1530.0,4.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
799550641220971,5,1.0,4,4,2,8800,88001,1,1,33,17,41180,163,2.0,1.0,,6,1,28,,2,43,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,323.07,2.0,2.0,,,,9845.3894,2566.0526,2,1,0.0,,0,0,51761,1,,,,1.0,1.0,,2577.1766,7860.0,2310.0,-1,,,,,,,163112.0,2011,616,613,0,1,0,0,1,18.0,8.0,40.0,2011,1.0,4,8,2,8800,88001,1,17,41180,163,2.0,1.0,,6,1,29,,2,43,2,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,22.0,,22.0,,,20.0,,,7.0,5.0,0.0,1,2.0,,1.0,1595.0,350.9,2.0,2.0,,,,10933.9231,2891.4915,2,1,0.0,0.0,0,0,50925,1,,,,1.0,1.0,,2948.831,8290.0,,-1,,,,,,,162008.0,2012,628,613,0,1,0,0,1,18.0,,2.0,4610.0,15.0,42.0,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
936087943179070,5,2.0,1,4,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,1,46,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1900.0,942.3,1.0,,,,,12314.1911,3075.162,10,2,0.0,0.0,0,0,8849,1,1.0,,,,,,3059.8293,770.0,6730.0,-1,,,,,,,163169.0,2011,616,613,0,0,1,1,0,12.0,19.0,4.0,2011,2.0,1,8,2,8800,88001,1,17,16980,111,2.0,1.0,,7,1,47,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2300.0,920.0,1.0,,,,,11851.9796,2957.2859,4,2,0.0,0.0,0,0,18552,1,1.0,,,,,,2971.1611,6290.0,,-1,,,,,,,162064.0,2012,628,613,0,0,0,1,0,12.0,,1.0,6730.0,19.0,23.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
570975060717449,5,2.0,1,4,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,1,34,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,1.0,,,,,13409.1084,3397.4483,8,2,0.0,,0,0,5051,1,,,5.0,,,,3407.4687,7860.0,2310.0,-1,,,,,,,163293.0,2011,616,613,0,1,1,0,1,16.0,8.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,0,0,3.0,2.0,,0,1,35,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,12214.3027,2948.5507,3,2,0.0,,0,0,14531,1,,,,1.0,2.0,,2928.6933,7860.0,,-1,,,,,,,162199.0,2012,628,613,0,0,1,0,0,17.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
977159770556101,5,1.0,1,4,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,3,45,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,39.0,,48.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1200.0,468.0,2.0,2.0,,,,13061.7281,3185.6102,0,0,0.0,0.0,0,0,44590,2,,,3.0,,,,3205.432,9480.0,2010.0,4720,,,,,,,163389.0,2011,616,613,0,0,0,0,0,14.0,6.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,0,0,3.0,2.0,,0,3,46,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,384.61,2.0,2.0,,,,10230.1395,2539.6095,0,0,0.0,,0,0,14562,2,,,3.0,,,,2554.7024,9480.0,,4720,,,,,,,162289.0,2012,628,613,0,0,0,0,0,14.0,,1.0,2010.0,6.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
450973093717349,5,1.0,1,4,2,8800,88001,1,1,33,17,44100,0,,1.0,,2,1,45,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2300.0,1000.0,1.0,,,,,12130.3258,3029.2462,0,0,0.0,0.0,0,0,5094,1,,,3.0,,,,3014.1424,770.0,1550.0,-1,,,,,,,163429.0,2011,616,613,0,0,0,0,0,14.0,4.0,4.0,2011,1.0,6,8,2,8800,88001,1,17,44100,0,,1.0,,2,2,51,,1,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1995.0,798.0,2.0,2.0,,,,11892.9245,2992.0776,0,0,0.0,0.0,0,0,3028,1,,,3.0,,,,2981.4256,4670.0,,-1,,,,,,,162333.0,2012,628,613,0,0,0,0,0,14.0,,1.0,7200.0,20.0,22.0,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
85461870968483,6,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,54,,2,44,2,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,6000.0,2400.0,1.0,,,,,10466.293,2689.783,0,0,0.0,0.0,0,0,58938,1,,,,,,2.0,2678.2918,7860.0,2310.0,-1,,,,,,,200443.0,2011,617,614,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,2,55,,2,44,2,,0,0,6,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11802.7905,2993.9441,0,0,,,0,0,34172,1,,,,,,2.0,2981.4415,,,-1,,,,,,,199189.0,2012,629,614,0,0,0,0,0,18.0,,2.0,,,,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
197968705089709,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,3.0,7,1,55,2.0,2,39,1,1.0,1,1,1,1,2,303,303,303,5,21,21,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,,,,11598.0425,2921.0482,4,1,1.0,1.0,0,42,63042,1,1.0,,,,,,2933.4469,7860.0,4030.0,-1,,,,,,,200490.0,2011,617,614,0,0,0,1,0,12.0,13.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,3.0,7,1,56,2.0,2,39,1,1.0,1,1,1,2,303,303,303,5,21,13,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1600.0,640.0,1.0,,,,,12163.6168,3092.8426,0,0,1.0,1.0,0,42,34382,1,1.0,,,,,,3034.4938,7860.0,,-1,,,,,,,199223.0,2012,629,614,0,0,0,0,0,12.0,,1.0,4020.0,13.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
350577098818889,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,43,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,750.0,1.0,,,,,10621.3332,2745.0092,3,2,0.0,,0,0,19759,1,,,,2.0,,,2739.2799,7860.0,2340.0,-1,,,,,,,200534.0,2011,617,614,0,0,1,0,0,16.0,8.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,44,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,10017.0303,2627.239,10,2,1.0,,0,0,20434,1,,,,2.0,,,2599.3563,7860.0,,-1,,,,,,,199262.0,2012,629,614,0,0,1,1,0,16.0,,1.0,2330.0,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
350577098818889,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,46,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,13667.6309,3432.4864,3,2,0.0,,0,0,19759,2,,,,,,2.0,3416.2288,9380.0,120.0,-1,3.0,,,,,,200535.0,2011,617,614,0,0,1,0,0,18.0,1.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,3,47,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,2.0,2.0,,,,13630.2625,3342.3183,10,2,0.0,,0,0,20434,2,,,,,,3.0,3327.973,9380.0,,-1,3.0,,,,,,199263.0,2012,629,614,0,0,1,1,0,18.0,,1.0,20.0,1.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
571486038907498,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,30,2.0,1,42,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,12907.1884,3381.6097,11,3,0.0,,0,0,19762,1,,,3.0,,,,3423.1544,8570.0,2340.0,-1,,,,,,,200577.0,2011,617,614,1,1,1,0,1,14.0,8.0,44.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,31,2.0,1,42,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1032.69,1.0,,,,,14551.7491,3776.7195,11,4,0.0,,0,0,66857,1,,,3.0,,,,3639.9392,8570.0,,-1,,,,,,,199305.0,2012,629,614,1,1,1,0,1,14.0,,2.0,2720.0,9.0,44.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
740673094718239,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,31,2.0,2,40,3,1.0,1,1,1,1,2,57,303,303,1,0,0,1.0,1.0,,24.0,,24.0,,,15.0,,,6.0,2.0,0.0,1,2.0,,1.0,950.0,228.0,2.0,2.0,,,,14429.5377,3951.8545,3,1,1.0,1.0,0,42,66355,1,,,2.0,,,,3700.2515,8290.0,4610.0,-1,,,,,,1.0,200620.0,2011,617,614,0,0,1,0,0,13.0,15.0,42.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,32,2.0,2,40,3,1.0,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,730.76,2.0,2.0,,,,27549.769,6964.0535,3,1,0.0,,0,0,34184,1,,,2.0,,,,6677.8253,8370.0,,-1,,,,,,1.0,199352.0,2012,629,614,0,0,1,0,0,13.0,,3.0,3600.0,11.0,43.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
