hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
867677780099105,6,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,59,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,12798.6128,3295.8878,0,0,1.0,,0,42,32847,1,,,,2.0,,,3237.1024,7390.0,110.0,-1,,,,,,,201177.0,2011,617,614,0,0,0,0,0,16.0,1.0,36.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,60,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,55.0,,58.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,,,,11388.4039,2844.5798,0,0,0.0,,0,0,34167,1,,,,2.0,,,2794.2807,4270.0,,-1,,,,,,,199936.0,2012,629,614,0,0,0,0,0,16.0,,1.0,110.0,1.0,21.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
871016068909994,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,1,61,2.0,1,42,1,,1,1,1,1,2,57,57,110,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13539.5981,3176.9766,0,0,,,0,0,32937,1,,,3.0,,,,3336.2109,,,-1,,,,,,,201178.0,2011,617,614,0,0,0,0,0,14.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,111,2.0,1.0,,7,1,62,2.0,1,42,1,,1,1,1,2,57,57,110,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12941.4836,3189.6772,0,0,,,0,0,34293,1,,,3.0,,,,3277.1687,,,-1,,,,,,,199937.0,2012,629,614,0,0,0,0,0,14.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
871016068909994,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,3,58,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14035.8377,3295.8878,0,0,,,0,0,32937,2,,,4.0,,,,3430.2749,,,-1,,,,,,,201179.0,2011,617,614,0,0,0,0,0,15.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,111,2.0,1.0,,7,3,60,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11543.0097,2844.5798,0,0,,,0,0,34293,2,,,2.0,,,,2896.1997,,,-1,,,,,,,199938.0,2012,629,614,0,0,0,0,0,13.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
880177008718460,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,48,2.0,1,43,4,,1,1,1,1,2,210,210,210,4,0,15,2.0,1.0,,60.0,,50.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,11602.0939,3055.9672,0,0,,,0,0,6785,1,,,,2.0,,,2976.3192,5090.0,4700.0,-1,,,,,,,201189.0,2011,617,614,0,0,0,0,0,16.0,16.0,22.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,49,2.0,1,43,4,,1,1,1,2,210,210,210,4,0,15,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,,,,12431.4253,3097.0205,0,0,0.0,,0,0,20477,1,,,,2.0,,,3035.2642,5090.0,,-1,,,,,,,199949.0,2012,629,614,0,0,0,0,0,16.0,,4.0,4700.0,16.0,22.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
880177008718460,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,50,1.0,2,46,4,,2,1,2,1,2,210,231,231,4,0,15,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,,,,11362.5189,2796.9751,0,0,0.0,,0,0,6785,2,,,,,,,2781.282,2190.0,1760.0,-1,,,,,,,201190.0,2011,617,614,0,0,0,0,0,18.0,5.0,19.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,51,1.0,2,46,4,,1,2,1,2,210,231,231,4,0,15,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.46,2.0,2.0,,,,13931.5775,3613.9733,0,0,0.0,,0,0,20477,2,,,,,,,3498.3668,2190.0,,-1,,,,,,,199950.0,2012,629,614,0,0,0,0,0,18.0,,4.0,735.0,2.0,19.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
880177008718460,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,20,,1,40,4,,4,1,3,7,2,210,210,210,4,0,15,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,10104.113,2515.9887,0,0,,,0,0,6785,4,,,2.0,,,,2389.2802,,,-1,,,,,2.0,1.0,201191.0,2011,617,614,0,0,0,0,0,13.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,21,,1,40,4,,1,3,7,2,210,210,210,4,0,15,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,10981.1048,2921.2703,0,0,,,0,0,20477,4,,,4.0,,,,2962.9493,,,-1,,,,,2.0,1.0,199951.0,2012,629,614,0,0,0,0,0,15.0,,4.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
880177008718460,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,22,,1,40,4,,3,1,3,7,2,210,210,210,4,0,15,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,10104.113,2515.9887,0,0,,,0,0,6785,3,,,4.0,,,,2389.2802,,,-1,,,,,2.0,1.0,201192.0,2011,617,614,0,0,0,0,0,15.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,23,,1,43,4,,1,3,7,2,210,210,210,4,0,15,2.0,1.0,,20.0,,20.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,1200.0,240.0,2.0,2.0,2.0,,,11704.6612,2921.2703,0,0,0.0,0.0,0,0,20477,3,,,,1.0,2.0,,2918.4576,5090.0,,-1,,,,,2.0,1.0,199952.0,2012,629,614,0,0,0,0,0,17.0,,4.0,9000.0,22.0,22.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
880871094518419,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,45,2.0,1,44,1,1.0,1,1,1,1,2,57,303,57,1,0,0,2.0,1.0,,45.0,6.0,30.0,,,6.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,1538.46,2.0,2.0,,,,11931.3535,2964.263,5,2,0.0,,0,0,30403,1,,,,,,2.0,2982.2457,6672.0,1010.0,-1,,,,,,,201193.0,2011,617,614,1,1,0,0,1,18.0,3.0,28.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,46,2.0,1,44,1,1.0,1,1,1,2,57,303,57,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.46,2.0,2.0,,,,13102.8848,3193.3533,8,2,0.0,,0,0,66870,1,,,,,,2.0,3199.2081,7380.0,,-1,,,,,,,199953.0,2012,629,614,0,1,1,0,1,18.0,,1.0,1010.0,3.0,36.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
880871094518419,6,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,39,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12422.9489,2963.8802,5,2,,,0,0,30403,2,,,,2.0,,,3036.0945,,,-1,,,,,,,201194.0,2011,617,614,1,1,0,0,1,16.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,39,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11126.174,2686.4045,8,2,,,0,0,66870,2,,,,2.0,,,2828.2557,,,-1,,,,,,,199954.0,2012,629,614,0,1,1,0,1,16.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
888193578700488,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,56,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,961.0,2.0,2.0,,,,12305.3978,3116.0363,10,2,1.0,,0,42,43538,1,1.0,,,,,,3095.5114,5170.0,4760.0,-1,,,,,,,201197.0,2011,617,614,0,0,1,1,0,12.0,16.0,22.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,57,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,11926.518,2985.1646,4,2,0.0,,0,0,34171,1,1.0,,,,,,2966.6826,9070.0,,-1,,,,,,,199957.0,2012,629,614,0,0,0,1,0,12.0,,1.0,4740.0,16.0,48.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
888193578700488,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,50,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,1.0,,,18.0,,,7.0,4.0,0.0,1,2.0,2.0,1.0,900.0,9.0,2.0,2.0,,,,14228.83,3554.9667,10,2,1.0,1.0,0,42,43538,2,,,2.0,,,,3482.8887,5080.0,4760.0,-1,,,,,,,201198.0,2011,617,614,0,0,1,1,0,13.0,16.0,22.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,51,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,14.0,-4.0,,,,,,,,10.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,96.15,2.0,2.0,,,,12506.4929,3178.2553,4,2,0.0,1.0,0,0,34171,2,,,3.0,,,,3140.5129,5080.0,,-1,,,,,,,199958.0,2012,629,614,0,0,0,1,0,14.0,,1.0,4760.0,16.0,22.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
907097865187760,6,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,78,,2,39,1,,1,0,0,4,2,157,157,157,4,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13756.0798,3298.7358,0,0,,,0,0,51542,1,1.0,,,,,,3378.9183,,,-1,,,,,,,201204.0,2011,617,614,0,0,0,0,0,12.0,,,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,79,,2,39,1,,0,0,4,2,157,157,157,4,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12902.0739,3187.7542,0,0,,,0,0,20413,1,1.0,,,,,,3237.1959,,,-1,,,,,,,199963.0,2012,629,614,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
908901081996647,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,1,42,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,4300.0,1720.0,2.0,2.0,,,,12068.013,3022.9089,0,0,1.0,1.0,0,42,19871,1,1.0,,,,,,3016.0336,770.0,6240.0,-1,,,,,,,201205.0,2011,617,614,0,0,0,0,0,12.0,19.0,4.0,2011,1.0,1,8,2,8800,88001,1,17,16980,111,2.0,1.0,,7,1,43,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,2000.0,892.0,1.0,,,,,12091.3,3036.953,5,2,1.0,1.0,0,42,44888,1,1.0,,,,,,3018.8175,770.0,,-1,,,,,,,199964.0,2012,629,614,1,1,0,0,1,12.0,,1.0,6240.0,19.0,4.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
908901081996647,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,3,42,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10851.6241,2630.0396,0,0,,,0,0,19871,2,1.0,,,,,,2652.0721,,,-1,,,,,,,201206.0,2011,617,614,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8800,88001,1,17,16980,111,2.0,1.0,,7,3,42,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9944.0293,2496.8166,5,2,,,0,0,44888,2,1.0,,,,,,2527.7564,,,-1,,,,,,,199965.0,2012,629,614,1,1,0,0,1,12.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
908903621993517,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,40,,2,40,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1000.0,430.0,2.0,2.0,,,,10176.4787,2630.0396,3,1,1.0,1.0,0,42,58949,1,,,1.0,,,,2624.5503,7070.0,4920.0,-1,,,,,,,201208.0,2011,617,614,0,0,1,0,0,12.0,16.0,34.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,41,,2,40,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,,,,9519.7609,2496.8166,3,1,0.0,,0,0,63696,1,,,2.0,,,,2470.318,7070.0,,-1,,,,,,,199969.0,2012,629,614,0,0,1,0,0,13.0,,1.0,4920.0,16.0,34.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
910173000918060,6,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,51,,1,45,1,3.0,1,0,0,7,2,327,327,327,4,0,7,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,10838.0505,2774.4434,0,0,,,0,0,43533,1,,,,,,,2780.3169,7970.0,3060.0,-1,,,,,,,201212.0,2011,617,614,0,0,0,0,0,18.0,10.0,42.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,52,,1,45,1,3.0,0,0,7,2,327,327,327,4,0,7,1.0,2.0,4.0,40.0,,,,,,,,5.0,7.0,0.0,2,,,,,,,,,,,10614.4895,2662.4207,0,0,,,0,0,34164,1,,,,,,,2645.3141,7970.0,,2710,3.0,2.0,,,,,199972.0,2012,629,614,0,0,0,0,0,18.0,,1.0,3535.0,10.0,42.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
910173000918060,6,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,18,40,,1,39,1,1.0,2,0,0,7,2,303,303,303,4,0,17,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,825.0,330.0,2.0,2.0,,,,12515.5921,3099.8112,0,0,1.0,1.0,0,0,43533,2,1.0,,,,,,3127.8924,1280.0,9640.0,-1,,,,,,,201213.0,2011,617,614,0,0,0,0,0,12.0,22.0,14.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,18,41,,1,39,1,1.0,0,0,7,2,303,303,303,4,0,17,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,1.0,1.0,1.0,1790.0,1750.0,2.0,2.0,,,,11845.2237,3003.2091,0,0,1.0,1.0,0,0,34164,2,1.0,,,,,,2957.38,1280.0,,-1,,,,,,,199973.0,2012,629,614,0,0,0,0,0,12.0,,1.0,8965.0,21.0,14.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
933027681187930,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,60,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,1620.0,405.0,1.0,,,,,12869.0358,3412.0957,0,0,0.0,0.0,0,0,51539,1,,,,2.0,,,3353.6607,7860.0,2540.0,-1,,,,,,,201217.0,2011,617,614,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,61,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,1721.0,344.2,1.0,,,,,11388.4039,2844.5798,0,0,0.0,0.0,0,0,44828,1,,,,2.0,,,2794.2807,7860.0,,-1,,,,,,,199986.0,2012,629,614,0,0,0,0,0,16.0,,1.0,2540.0,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,1,recruitment
933027681187930,6,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,60,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,5.0,60.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,,,,12414.2471,3176.9766,0,0,0.0,,0,0,51539,2,,,,,,2.0,3086.4927,3180.0,1460.0,-1,,,,,,,201218.0,2011,617,614,0,0,0,0,0,18.0,4.0,7.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,61,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2500.0,2.0,2.0,,,,12688.1759,3189.6772,0,0,1.0,,0,0,44828,2,,,,,,2.0,3132.8922,3980.0,,-1,,,,,,,199987.0,2012,629,614,0,0,0,0,0,18.0,,1.0,300.0,1.0,13.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
935037144188350,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,69,,2,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13042.3362,3127.5786,0,0,,,0,0,32850,1,,,,2.0,,,3203.6008,,,-1,,,,,,,201223.0,2011,617,614,0,0,0,0,0,16.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,70,,2,43,1,,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12419.8641,3068.6131,0,0,,,0,0,20420,1,,,,1.0,2.0,,3116.207,,,-1,,,,,,,199991.0,2012,629,614,0,0,0,0,0,17.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
935037144188350,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,39,,1,41,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,,,,12396.7307,3117.3772,0,0,0.0,0.0,0,0,32850,2,,,3.0,,,,3098.1866,3980.0,7750.0,-1,,,,,1.0,,201224.0,2011,617,614,0,0,0,0,0,14.0,21.0,13.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,40,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,12.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,13187.2703,3036.953,0,0,,,0,0,20420,2,,,5.0,,,,3077.5743,3980.0,,-1,,,,,1.0,,199992.0,2012,629,614,0,0,0,0,0,16.0,,1.0,7750.0,21.0,13.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
948077527189310,6,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,71,,2,40,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13410.6662,3215.9049,0,0,,,0,0,32879,1,,,4.0,,,,3294.074,,,-1,,,,,,,201225.0,2011,617,614,0,0,0,0,0,15.0,,,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,72,,2,40,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12419.8641,3068.6131,0,0,,,0,0,7363,1,,,3.0,,,,3116.207,,,-1,,,,,,,199993.0,2012,629,614,0,0,0,0,0,14.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
956077855189110,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,71,,2,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13410.6662,3215.9049,0,0,,,0,0,43631,1,,,,2.0,,,3294.074,,,-1,,,,,,,201231.0,2011,617,614,0,0,0,0,0,16.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,72,,2,43,1,,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12419.8641,3068.6131,0,0,,,0,0,20563,1,,,,2.0,,,3116.207,,,-1,,,,,,,199996.0,2012,629,614,0,0,0,0,0,16.0,,1.0,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
956077855189110,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,41,,1,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,,,,12068.013,3022.9089,0,0,1.0,,0,0,43631,3,,,,2.0,,,3016.0336,6380.0,9000.0,-1,,,,,1.0,,201232.0,2011,617,614,0,0,0,0,0,16.0,22.0,23.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,42,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,225.0,2.0,2.0,,,,12091.3,3036.953,0,0,1.0,,0,0,20563,3,,,,2.0,,,3018.8175,6380.0,,-1,,,,,1.0,,199997.0,2012,629,614,0,0,0,0,0,16.0,,1.0,9000.0,22.0,23.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
956077855189110,6,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,4,43,,2,43,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.0,2.0,2.0,,,,10176.4787,2630.0396,0,0,1.0,,0,0,43631,2,,,,1.0,2.0,,2624.5503,7460.0,1650.0,-1,,,,,1.0,,201233.0,2011,617,614,0,0,0,0,0,17.0,5.0,36.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,4,44,,2,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,9519.7609,2496.8166,0,0,0.0,,0,0,20563,2,,,,2.0,,,2470.318,2190.0,,-1,,,,,1.0,,199998.0,2012,629,614,0,0,0,0,0,16.0,,1.0,1650.0,5.0,19.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
