hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
571186180305004,4,1.0,7,4,2,501,5011,1,1,17,16980,97,2.0,1.0,,7,2,42,,2,44,1,,1,0,0,7,2,163,163,164,4,0,13,1.0,1.0,,52.0,,64.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1128.0,2.0,2.0,2.0,,,12184.1362,3109.222,0,0,1.0,,0,42,8159,1,,,,,,,3101.8092,9480.0,4650.0,4610,,,,,,,125145.0,2016,675,672,0,0,0,0,0,,15.0,51.0,2016,1.0,7,8,2,501,5011,1,16980,97,2.0,1.0,,7,2,43,,2,44,1,,0,0,7,2,163,163,164,4,0,13,1.0,1.0,,52.0,,52.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,308.0,788.46,2.0,2.0,2.0,,,11537.9894,2943.9089,0,0,0.0,1.0,0,0,50587,1,,,,,,,2908.183,9480.0,4610.0,-1,,,,,,,124953.0,2017,687,672,0,0,0,0,0,,15.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
571388180301837,4,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,31,2.0,2,43,1,,1,1,1,1,2,57,57,120,1,0,0,1.0,1.0,,24.0,,24.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,2500.0,538.46,2.0,2.0,2.0,,,11616.2348,3040.9433,1,1,0.0,0.0,0,0,57342,1,,,,,,,2996.2828,9370.0,2860.0,-1,,,,,,,125150.0,2016,675,672,1,0,0,0,1,,9.0,51.0,2016,1.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,32,2.0,2,43,1,,1,1,1,2,57,57,120,1,0,0,1.0,2.0,8.0,24.0,,,,,,,,10.0,3.0,0.0,1,2.0,,1.0,2400.0,576.0,2.0,2.0,2.0,,,11977.0695,2921.1421,1,2,0.0,0.0,0,0,12593,1,,,,,,,2937.0528,8570.0,2760.0,-1,,,,,,,124955.0,2017,687,672,1,0,0,0,1,,9.0,44.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
603106453710195,4,2.0,1,4,2,501,5011,1,1,17,16980,97,2.0,1.0,,7,3,64,1.0,2,39,1,,2,1,2,1,2,57,301,57,1,0,0,1.0,1.0,,26.0,,26.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1920.0,499.2,2.0,2.0,,,,9308.5482,2380.7366,0,0,1.0,1.0,0,42,43094,2,2.0,8.0,,,,,2342.0542,7860.0,9130.0,-1,,,,,,,125175.0,2016,675,672,0,0,0,0,0,12.0,22.0,40.0,2016,1.0,1,8,2,501,5011,1,16980,97,2.0,1.0,,7,3,65,1.0,2,39,1,,1,2,1,2,57,301,57,1,0,0,2.0,1.0,,30.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,844.0,350.0,2.0,2.0,,,,10598.5261,2827.0515,0,0,1.0,1.0,0,0,16565,2,2.0,8.0,,,,,2705.2895,7860.0,9140.0,-1,,,,,,,124970.0,2017,687,672,0,0,0,0,0,12.0,22.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
710008111031027,4,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,34,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1211.0,1.0,,2.0,,,11616.2348,3040.9433,0,0,1.0,,0,42,61847,1,,,,,,,2996.2828,7860.0,2310.0,-1,,,,,,,125210.0,2016,675,672,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,35,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,11276.7368,2885.8738,0,0,1.0,,0,42,42616,1,,,,,,,2842.3336,7860.0,2320.0,-1,,,,,,,125009.0,2017,687,672,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
710008111031027,4,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,34,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,13068.1695,3280.5888,0,0,1.0,,0,42,61847,2,,,,,,,3258.4336,7860.0,230.0,-1,,,,,,,125211.0,2016,675,672,0,0,0,0,0,,1.0,40.0,2016,2.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,3,35,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,10367.8273,2624.9271,0,0,1.0,1.0,0,42,42616,2,,,,,,,2618.8253,7860.0,230.0,-1,,,,,,,125010.0,2017,687,672,0,0,0,0,0,,1.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
721060810631001,4,2.0,1,4,2,501,5011,1,1,17,40420,0,2.0,1.0,,3,3,55,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1783.0,440.0,2.0,2.0,,,,11520.6254,2828.3684,0,0,0.0,0.0,0,0,33186,2,,,3.0,,,,2790.9526,7860.0,3255.0,-1,,,,,,,125223.0,2016,675,672,0,0,0,0,0,14.0,10.0,40.0,2016,2.0,1,8,2,501,5011,1,40420,0,2.0,1.0,,3,3,56,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,307.69,2.0,2.0,,,,11410.213,2862.6155,0,0,0.0,,0,0,58651,2,,,3.0,,,,2801.6006,7860.0,3255.0,-1,,,,,,,125023.0,2017,687,672,0,0,0,0,0,14.0,10.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
808133570710788,4,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,35,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,1.0,2.0,2.0,11986.5427,3061.9628,2,1,0.0,,0,0,33008,1,,,,,,,3051.5063,7860.0,2320.0,-1,,,,,,,125304.0,2016,675,672,0,1,0,0,1,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,36,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1400.0,2.0,2.0,2.0,,,11276.7368,2885.8738,3,1,0.0,,0,0,16322,1,,,,,,,2842.3336,7860.0,230.0,-1,,,,,,,125082.0,2017,687,672,0,0,1,0,0,,1.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
808133570710788,4,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,32,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1480.76,1.0,,1.0,2.0,2.0,13068.1695,3280.5888,2,1,0.0,,0,0,33008,2,,,,,,,3258.4336,7860.0,2320.0,-1,,,,,,,125305.0,2016,675,672,0,1,0,0,1,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,3,33,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1350.0,1.0,,2.0,,,12675.2572,3160.9446,3,1,0.0,,0,0,16322,2,,,,,,,3170.0585,7860.0,2330.0,-1,,,,,,,125083.0,2017,687,672,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
810308351138877,4,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,42,2.0,2,44,1,2.0,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,2.0,,,12634.6793,3207.2391,3,3,0.0,,0,0,33014,1,,,,,,,3216.5074,7860.0,2010.0,-1,,,,,,,125313.0,2016,675,672,0,0,1,0,0,,6.0,40.0,2016,1.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,43,2.0,2,44,1,2.0,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,30.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,10750.0885,2691.6631,3,3,0.0,,0,0,31111,1,,,,,,,2709.5904,7860.0,2010.0,-1,,,,,,,125094.0,2017,687,672,0,0,1,0,0,,6.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
851373008210400,4,2.0,4,4,2,501,5011,1,1,17,41180,0,2.0,1.0,,6,1,54,,2,42,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1200.0,400.0,1.0,,2.0,,,11088.7523,2791.7375,0,0,1.0,1.0,0,0,7994,1,,,3.0,,,,2781.2459,9380.0,1310.0,-1,,,,,,,125322.0,2016,675,672,0,0,0,0,0,14.0,4.0,51.0,2016,1.0,7,8,2,501,5011,1,41180,0,2.0,1.0,,6,2,55,,2,42,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,16.0,,,5.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2050.0,807.69,1.0,,,,,12198.2897,3060.3297,0,0,0.0,1.0,0,0,1490,1,,,4.0,,,,2995.1005,9380.0,1310.0,-1,,,,,,,125103.0,2017,687,672,0,0,0,0,0,15.0,4.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
997003301613109,4,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,34,1.0,2,44,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,5000.0,1884.61,2.0,2.0,2.0,,,14794.8008,3524.6064,2,1,0.0,0.0,0,0,33017,2,,,,,,,3480.1535,7860.0,230.0,-1,,,,,,,125348.0,2016,675,672,0,1,0,0,1,,1.0,40.0,2016,2.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,3,35,1.0,2,44,2,,1,2,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,30.0,2.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,19688.816,4638.8223,2,1,,,0,0,16350,2,,,,,,,4643.3379,7580.0,735.0,-1,,,,,,,125136.0,2017,687,672,0,1,0,0,1,,2.0,38.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
100290419039783,4,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,1,41,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1764.0,670.32,1.0,,2.0,,,10733.3274,2833.6874,2,1,0.0,0.0,0,0,53338,1,,,1.0,,,,2814.298,7870.0,4020.0,-1,,,,,,,125374.0,2016,675,672,0,1,0,0,1,12.0,13.0,40.0,2016,1.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,1,42,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1700.0,650.0,1.0,,2.0,,,11101.8673,2826.9172,2,1,0.0,0.0,0,0,28762,1,,,2.0,,,,2804.2376,7870.0,4020.0,-1,,,,,,,125159.0,2017,687,672,0,1,0,0,1,13.0,13.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
671774002410011,4,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,1,65,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,28.0,,28.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1300.0,364.0,2.0,2.0,,,,10112.5389,2696.5538,0,0,0.0,0.0,0,0,17692,1,,,,,,,2601.3323,7870.0,230.0,-1,,,,,,,125417.0,2016,675,672,0,0,0,0,0,,1.0,40.0,2016,1.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,1,66,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,28.0,,28.0,,,21.0,,,7.0,2.0,0.0,1,2.0,,1.0,1000.0,280.0,2.0,2.0,,,,10623.553,2866.4844,0,0,0.0,0.0,0,0,12578,1,,,,,,,2716.0223,7860.0,2000.0,-1,,,,,,,125200.0,2017,687,672,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
671774002410011,4,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,65,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,,,,9646.4747,2581.6832,0,0,0.0,0.0,0,0,17692,2,,,,,,,2485.7576,7870.0,2200.0,-1,,,,,,,125418.0,2016,675,672,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,3,66,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,2.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,,,,9881.0122,2635.6618,0,0,0.0,0.0,0,0,12578,2,,,,,,,2522.143,7870.0,2000.0,-1,,,,,,,125201.0,2017,687,672,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
10710265817139,4,2.0,1,4,2,501,5011,1,1,17,16580,0,,1.0,,2,3,28,1.0,1,46,1,,2,1,2,1,2,57,139,139,1,0,0,1.0,1.0,,60.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,2.0,,,12595.6859,3152.2624,0,0,0.0,,0,0,53336,2,,,,,,,3140.6239,7870.0,2200.0,-1,,,,,,,125459.0,2016,675,672,0,0,0,0,0,18.0,8.0,40.0,2016,1.0,1,8,2,501,5011,1,16580,0,,1.0,,2,3,29,1.0,1,46,1,,1,2,1,2,57,139,139,1,0,0,2.0,1.0,,65.0,,65.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,2.0,,,13645.4252,3450.9554,0,0,0.0,,0,0,16270,2,,,,,,,3412.6958,7870.0,2200.0,-1,,,,,,,125239.0,2017,687,672,0,0,0,0,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
105190119014715,4,1.0,1,4,2,501,5011,1,1,17,14010,0,,1.0,,2,1,40,2.0,2,46,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1015.38,2.0,2.0,2.0,,,11810.9939,3014.0013,3,2,0.0,,0,0,8167,1,,,,,,,3006.8155,7860.0,2310.0,-1,,,,,,,125479.0,2016,675,672,0,0,1,0,0,18.0,8.0,40.0,2016,2.0,1,8,2,501,5011,1,14010,0,,1.0,,2,1,41,2.0,2,46,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1600.0,1.0,,2.0,,,11857.8135,3025.5117,3,2,1.0,,0,0,12625,1,,,,,,,2988.7956,7870.0,2200.0,-1,,,,,,,125266.0,2017,687,672,0,0,1,0,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
105210617019783,4,1.0,1,4,2,501,5011,1,1,17,16580,0,,1.0,,2,3,32,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1768.0,654.16,2.0,2.0,2.0,,,12845.5813,3224.711,0,0,0.0,0.0,0,0,4810,2,,,,,,,3202.9332,7870.0,800.0,-1,,,,,,,125484.0,2016,675,672,0,0,0,0,0,,2.0,40.0,2016,1.0,1,8,2,501,5011,1,16580,0,,1.0,,2,3,33,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,2.0,,,12116.1303,3021.51,1,1,0.0,,0,0,42386,2,,,,,,,3030.2219,7870.0,800.0,-1,,,,,,,125271.0,2017,687,672,1,0,0,0,1,,2.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
705106491710308,4,1.0,1,4,2,501,5011,1,1,17,44100,0,,1.0,,2,3,34,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,711.53,1.0,,2.0,,,11260.4847,2947.8137,0,0,0.0,,0,0,53421,2,,,,,,,2904.5209,7860.0,2300.0,-1,,,,,,,125545.0,2016,675,672,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,44100,0,,1.0,,2,3,35,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,11589.3192,2965.8679,0,0,0.0,,0,0,16634,2,,,,,,,2921.1209,7860.0,2300.0,-1,,,,,,,125340.0,2017,687,672,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
847650963451001,4,1.0,1,4,2,501,5011,1,1,18,26900,0,1.0,1.0,1.0,5,3,41,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1720.0,688.0,2.0,2.0,2.0,,,10918.1374,2799.1301,0,0,0.0,0.0,0,0,33308,2,2.0,7.0,,,,,2779.5142,7870.0,5860.0,-1,,,,,,,125726.0,2016,675,672,0,0,0,0,0,11.0,17.0,40.0,2016,1.0,1,8,2,501,5011,1,26900,0,1.0,1.0,1.0,5,3,43,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,2.0,,,14972.9982,3755.5617,0,0,0.0,0.0,0,0,50688,2,,,1.0,,,,3773.9868,7870.0,9350.0,-1,,,,,,,125479.0,2017,687,672,0,0,0,0,0,12.0,22.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,0,1,0,1,retention
885280758501001,4,1.0,1,4,2,501,5011,1,1,18,26900,0,1.0,1.0,1.0,5,3,56,1.0,2,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,42.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1442.3,2.0,2.0,,,,13171.6319,3248.7556,4,2,0.0,,0,0,31043,2,,,,,,,3190.9206,7870.0,2200.0,-1,,,,,,,125743.0,2016,675,672,0,0,0,1,0,18.0,8.0,40.0,2016,1.0,1,8,2,501,5011,1,26900,0,1.0,1.0,1.0,5,3,57,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,5.0,0.0,1,2.0,2.0,2.0,,2500.0,2.0,2.0,,,,11312.5334,2789.9797,4,1,0.0,,0,0,16839,2,,,,,,,2777.6168,7870.0,2200.0,-1,,,,,,,125495.0,2017,687,672,0,0,0,1,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,0,1,0,1,retention
10810026840049,4,1.0,1,4,2,501,5011,1,1,18,26900,0,2.0,1.0,,5,3,37,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,2.0,2.0,2.0,,,10816.9096,2776.0464,8,3,0.0,,0,0,50177,2,,,,,,,2753.7438,7860.0,2310.0,-1,,,,,,,125756.0,2016,675,672,0,1,1,0,1,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,26900,0,2.0,1.0,,5,3,38,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,15303.6509,3850.0009,8,3,1.0,,0,42,50716,2,,,,,,,3857.3287,7860.0,2310.0,-1,,,,,,,125517.0,2017,687,672,0,1,1,0,1,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
168250101640105,4,1.0,6,4,2,511,5111,1,1,18,26900,0,2.0,1.0,,5,2,57,,1,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1075.0,430.0,2.0,2.0,,,,13949.0579,3662.8586,0,0,1.0,1.0,0,0,36680,1,,,3.0,,,,3574.2098,6180.0,9120.0,-1,3.0,,,,,,125830.0,2016,675,672,0,0,0,0,0,14.0,22.0,23.0,2016,1.0,6,8,2,511,5111,1,26900,0,2.0,1.0,,5,2,59,,1,42,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1288.0,515.2,1.0,,,,,15958.9214,3893.2753,0,0,1.0,1.0,0,42,60835,1,,,5.0,,,,3936.3932,6180.0,9120.0,-1,3.0,,,,,,125572.0,2017,687,672,0,0,0,0,0,16.0,22.0,23.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
168460701440104,4,1.0,1,4,2,511,5111,1,1,18,31140,19,2.0,1.0,,5,1,41,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2200.0,880.0,2.0,2.0,2.0,,,10497.8277,2784.4187,3,2,1.0,1.0,0,42,24763,1,,,3.0,,,,2752.5496,9470.0,4220.0,2340,,,,,,,125831.0,2016,675,672,0,0,1,0,0,14.0,14.0,51.0,2016,1.0,1,8,2,511,5111,1,31140,19,2.0,1.0,,5,1,42,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.0,2.0,2.0,2.0,,,16806.5734,4206.9576,3,2,1.0,,0,42,60833,1,,,1.0,,,,4245.198,9470.0,3850.0,9130,,,,,,,125573.0,2017,687,672,0,0,1,0,0,12.0,12.0,51.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
10810358575332,4,1.0,1,4,2,501,5011,1,1,18,0,0,3.0,2.0,,0,1,55,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,12970.2233,3199.0786,0,0,0.0,,0,0,53482,1,,,,,,,3142.1279,7860.0,2310.0,-1,,,,,,,125944.0,2016,675,672,0,0,0,0,0,,8.0,40.0,2016,1.0,4,8,2,501,5011,1,0,0,3.0,2.0,,0,1,56,,2,44,1,,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,55.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1076.92,1.0,,,,,11500.9179,2836.4405,0,0,0.0,,0,0,31563,1,,,,,,,2823.8717,7860.0,2310.0,-1,,,,,,,125662.0,2017,687,672,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
