hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
836079420749306,12,1.0,4,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,1,74,,2,44,1,,1,1,1,5,2,57,119,119,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11910.1276,3102.3671,4,1,,,0,0,61323,1,,,,,,3.0,3013.3234,,,-1,,,,,,,445508.0,2010,611,608,0,0,0,1,0,18.0,,,2010,1.0,4,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,1,75,,2,44,1,,1,1,5,2,57,119,119,1,0,0,1.0,4.0,,,,,,,,12.0,2.0,12.0,4.0,0.0,2,,,,,,,,,,,14887.8977,2792.1699,0,0,,,0,0,29771,1,,,,,,3.0,2800.7223,7890.0,2340.0,-1,,,,,,,441416.0,2011,623,608,0,0,0,0,0,18.0,8.0,40.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
836079420749306,12,1.0,4,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,4,17,,2,38,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16906.252,4132.3949,0,0,,,0,0,61323,2,,,,,,,4114.6477,,,-1,,,,,1.0,,445509.0,2010,611,608,0,0,0,0,0,12.0,,,2010,1.0,4,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,5,18,,2,39,1,,1,4,5,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14845.9016,3751.1747,0,0,,,0,0,29771,2,1.0,,,,,,3708.0862,,,-1,,,,,,,441417.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
866299320839309,12,2.0,1,4,2,8800,88001,1,1,21,36,35620,103,2.0,1.0,,7,3,56,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,70.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,557.0,2.0,2.0,,,,13885.5774,3485.464,0,0,1.0,,0,42,48130,2,,,3.0,,,,3570.6835,5080.0,4760.0,4050,,,,,,,445524.0,2010,611,608,0,0,0,0,0,14.0,16.0,22.0,2010,1.0,1,8,2,8800,88001,1,36,35620,103,2.0,1.0,,7,3,57,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,75.0,,75.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1846.0,2.0,2.0,,,,11733.4439,2988.7386,0,0,1.0,,0,42,49654,2,,,3.0,,,,3034.4444,5080.0,300.0,-1,,,,,,,441432.0,2011,623,608,0,0,0,0,0,14.0,1.0,22.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
876489220099302,12,1.0,1,4,2,8800,88001,1,1,21,36,40380,69,2.0,1.0,,5,1,38,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,14011.6243,3304.4171,0,0,,,0,0,14468,1,,,3.0,,,,3363.3473,770.0,6420.0,-1,,,,,,,445530.0,2010,611,608,0,0,0,0,0,14.0,19.0,4.0,2010,1.0,1,8,2,8800,88001,1,36,40380,69,2.0,1.0,,5,1,39,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,17766.7597,4252.9686,0,0,,,0,0,32970,1,,,3.0,,,,4326.0513,770.0,6420.0,-1,,,,,,,441436.0,2011,623,608,0,0,0,0,0,14.0,19.0,4.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
886849220519307,12,2.0,1,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,1,49,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,1.0,2.0,,,1.0,,,3.0,4.0,0.0,1,2.0,1.0,1.0,1550.0,615.38,2.0,2.0,,,,14219.4203,3382.0089,3,1,0.0,0.0,0,0,1930,1,,,1.0,,,,3479.8325,4690.0,4760.0,-1,,,,,,,445533.0,2010,611,608,0,0,1,0,0,12.0,16.0,22.0,2010,2.0,1,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,1,50,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2300.0,769.23,2.0,2.0,,,,11191.0719,2817.0475,4,1,0.0,0.0,0,0,29831,1,1.0,,,,,,2830.1534,4690.0,4760.0,-1,,,,,,,441441.0,2011,623,608,0,0,0,1,0,12.0,16.0,22.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
886849220519307,12,2.0,1,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,3,49,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12333.3717,2854.4041,3,1,,,0,0,1930,2,,,1.0,,,,2910.8668,8470.0,230.0,-1,,,,,,,445534.0,2010,611,608,0,0,1,0,0,12.0,1.0,43.0,2010,2.0,1,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,3,50,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11137.1608,2739.9918,4,1,,,0,0,29831,2,1.0,,,,,,2763.2268,8470.0,4600.0,-1,,,,,,,441442.0,2011,623,608,0,0,0,1,0,12.0,15.0,43.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
896129320999303,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,3,55,1.0,1,39,1,4.0,2,1,2,1,2,365,365,365,4,0,14,2.0,1.0,,25.0,,25.0,,,22.0,,,7.0,7.0,0.0,2,,,,,,,,,,,16436.5504,3825.3166,0,0,,,0,0,2125,2,1.0,,,,,,3945.4261,4290.0,4850.0,-1,,,,,,,445537.0,2010,611,608,0,0,0,0,0,12.0,16.0,21.0,2010,1.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,3,56,1.0,1,39,1,4.0,1,2,1,2,365,365,365,4,0,14,2.0,1.0,,20.0,,20.0,,,22.0,,,7.0,7.0,0.0,2,,,,,,,,,,,15364.2138,3641.9492,0,0,,,0,0,2029,2,1.0,,,,,,3741.0523,4290.0,4850.0,-1,,,,,,,441445.0,2011,623,608,0,0,0,0,0,12.0,16.0,21.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
896129320999303,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,4,19,,2,40,1,4.0,4,1,3,7,2,57,365,365,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,13328.7939,3278.4412,0,0,,,0,0,2125,4,,,3.0,,,,3243.9651,,,-1,,,,,1.0,1.0,445538.0,2010,611,608,0,0,0,0,0,14.0,,,2010,1.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,4,20,,2,39,1,4.0,1,3,7,2,57,365,365,1,0,0,2.0,1.0,,24.0,,24.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,775.0,186.0,2.0,2.0,1.0,1.0,2.0,17237.4005,4296.1868,0,0,0.0,0.0,0,0,2029,4,1.0,,,,,,4443.7663,5380.0,4720.0,-1,,,,,1.0,1.0,441446.0,2011,623,608,0,0,0,0,0,12.0,16.0,22.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
896129320999303,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,4,22,,1,43,1,4.0,3,1,3,7,2,57,365,365,1,0,0,2.0,4.0,,,,,,,,19.0,6.0,11.0,,,2,,,,,,,,2.0,,,13913.8629,3385.4173,0,0,,,0,0,2125,3,,,,2.0,,,3237.8822,,,-1,,,,,1.0,1.0,445539.0,2010,611,608,0,0,0,0,0,16.0,,,2010,1.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,4,23,,1,43,1,4.0,1,3,7,2,57,365,365,1,0,0,2.0,1.0,,20.0,,10.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,2.0,,,20592.3456,5084.3224,0,0,0.0,0.0,0,0,2029,3,,,,2.0,,,5246.6206,4970.0,9620.0,-1,,,,,1.0,1.0,441447.0,2011,623,608,0,0,0,0,0,16.0,22.0,22.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
896129320999303,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,6,80,6.0,1,34,1,4.0,5,2,1,1,2,365,365,365,5,0,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,18667.7511,4745.6631,0,0,,,0,0,2125,5,,,,,,,4616.4796,,,-1,,,,,,,445540.0,2010,611,608,0,0,0,0,0,7.5,,,2010,1.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,6,80,6.0,1,39,1,4.0,2,1,1,2,365,365,365,5,0,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12821.5123,3255.1152,0,0,,,0,0,2029,5,1.0,,,,,,3200.2433,,,-1,,,,,,,441449.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
896129320999303,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,6,80,5.0,2,35,1,4.0,6,2,2,1,2,365,365,365,4,10,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16352.1816,4197.3877,0,0,,,0,0,2125,6,,,,,,,4137.1859,,,-1,,,,,,,445541.0,2010,611,608,0,0,0,0,0,9.0,,,2010,1.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,6,80,5.0,2,39,1,4.0,2,2,1,2,365,365,365,4,10,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13170.0269,3304.2235,0,0,,,0,0,2029,6,1.0,,,,,,3324.422,,,-1,,,,,,,441448.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
905076864329220,12,1.0,6,4,2,8800,88001,1,1,21,36,10580,0,2.0,1.0,,4,2,46,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,52.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,,,,14219.4203,3382.0089,0,0,0.0,0.0,0,0,2033,1,1.0,,,,,,3479.8325,3490.0,1100.0,7010,,,,,,,445542.0,2010,611,608,0,0,0,0,0,12.0,3.0,9.0,2010,1.0,6,8,2,8800,88001,1,36,10580,0,2.0,1.0,,4,2,47,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2000.0,634.61,2.0,2.0,,,,11484.4,2865.1545,0,0,0.0,0.0,0,0,1966,1,1.0,,,,,,2904.3343,7380.0,1010.0,7010,,,,,,,441450.0,2011,623,608,0,0,0,0,0,12.0,3.0,36.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
906006536329400,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,1,39,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1700.0,450.0,1.0,,,,,14745.1335,3566.6253,2,1,0.0,0.0,0,0,67671,1,,,2.0,,,,3630.2317,6080.0,9610.0,-1,,,,,,,445543.0,2010,611,608,0,1,0,0,1,13.0,22.0,23.0,2010,1.0,1,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,1,40,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,,,,17066.0095,4179.4532,2,1,0.0,,0,0,56475,1,,,,,,3.0,4215.8781,6080.0,9610.0,-1,,,,,,,441451.0,2011,623,608,0,1,0,0,1,18.0,22.0,23.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
908096842329270,12,1.0,7,4,2,8800,88001,1,1,21,36,40380,69,2.0,1.0,,5,2,66,,2,40,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10169.5522,2648.9795,0,0,,,0,0,1958,1,,,3.0,,,,2572.9489,,,-1,,,,,,,445556.0,2010,611,608,0,0,0,0,0,14.0,,,2010,1.0,7,8,2,8800,88001,1,36,40380,69,2.0,1.0,,5,2,68,,2,40,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10879.5534,2775.5652,0,0,,,0,0,1914,1,,,3.0,,,,2746.2531,,,-1,,,,,,,441474.0,2011,623,608,0,0,0,0,0,14.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920006684329090,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,1,80,2.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14259.8311,3579.3095,0,0,,,0,0,18881,1,,,2.0,,,,3540.0474,,,-1,6.0,,,,,,445562.0,2010,611,608,0,0,0,0,0,13.0,,,2010,2.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,1,80,2.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9070.058,2242.058,0,0,,,0,0,19409,1,,,5.0,,,,2233.6501,,,-1,6.0,,,,,,441484.0,2011,623,608,0,0,0,0,0,16.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920006684329090,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,119,2.0,1.0,,7,3,73,1.0,2,39,2,3.0,2,1,2,1,2,327,327,327,4,0,2,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15718.2131,4019.7742,0,0,,,0,0,18881,2,1.0,,,,,,3992.6065,,,-1,,,,,,,445563.0,2010,611,608,0,0,0,0,0,12.0,,,2010,2.0,1,8,2,8800,88001,1,36,35620,119,2.0,1.0,,7,3,75,1.0,2,39,2,3.0,1,2,1,2,327,327,327,4,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12317.3326,3051.9275,0,0,,,0,0,19409,2,1.0,,,,,,3101.1942,,,-1,,,,,,,441485.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920066526329300,12,3.0,3,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,1,54,,1,41,1,,1,1,1,7,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11381.5908,3176.8182,0,0,,,0,0,14149,1,,,3.0,,,,3062.3886,,,-1,3.0,,,,3.0,1.0,445566.0,2010,611,608,0,0,0,0,0,14.0,,,2010,1.0,3,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,1,55,,1,41,1,,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,11.0,,,,1.0,,,2,,,,,,,,,,,11128.7723,2848.4514,0,0,,,0,0,14710,1,,,3.0,,,,2788.4392,,,-1,3.0,,,,3.0,1.0,441490.0,2011,623,608,0,0,0,0,0,14.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920066526329300,12,3.0,3,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,6,80,2.0,2,39,1,,3,2,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11157.3891,2906.2927,0,0,,,0,0,14149,3,1.0,,,,,,2822.8767,,,-1,,,,,,,445567.0,2010,611,608,0,0,0,0,0,12.0,,,2010,1.0,3,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,6,80,2.0,2,39,1,,2,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10430.9134,2661.1093,0,0,,,0,0,14710,3,1.0,,,,,,2633.0059,,,-1,,,,,,,441491.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920066526329300,12,3.0,3,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,6,80,3.0,1,37,1,,2,2,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12032.7272,3050.9234,0,0,,,0,0,14149,2,,,,,,,2975.6579,,,-1,8.0,,,,,,445568.0,2010,611,608,0,0,0,0,0,11.0,,,2010,1.0,3,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,6,85,3.0,1,37,1,,2,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10951.5368,2750.2596,0,0,,,0,0,14710,2,,,,,,,2733.4983,,,-1,8.0,,,,,,441492.0,2011,623,608,0,0,0,0,0,11.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
920399019600210,12,2.0,4,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,8,75,,2,42,2,,2,1,4,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13245.9503,3437.5973,0,0,,,0,0,14331,2,,,3.0,,,,3364.6234,,,-1,,,,,,,445571.0,2010,611,608,0,0,0,0,0,14.0,,,2010,2.0,4,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,8,77,,2,42,2,,1,4,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11751.5688,2960.8132,0,0,,,0,0,41188,2,,,3.0,,,,2958.7492,,,-1,,,,,,,441495.0,2011,623,608,0,0,0,0,0,14.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
944006633329760,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,1,62,2.0,1,45,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,12246.4839,3261.3775,4,1,1.0,,0,0,28471,1,,,,,,,3274.9198,7270.0,2100.0,-1,3.0,,,,,,445583.0,2010,611,608,0,0,0,1,0,18.0,7.0,36.0,2010,1.0,1,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,1,63,2.0,1,45,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2000.0,2.0,2.0,,,,10929.4749,2765.0142,0,0,1.0,,0,0,49562,1,,,,,,,2784.9755,7270.0,2100.0,-1,3.0,,,,,,441501.0,2011,623,608,0,0,0,0,0,18.0,7.0,36.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
944006633329760,12,1.0,1,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,3,59,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11564.1089,2958.7633,4,1,,,0,0,28471,2,,,,2.0,,,2869.9638,,,-1,,,,,,,445584.0,2010,611,608,0,0,0,1,0,16.0,,,2010,1.0,1,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,3,60,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11603.8775,2973.8979,0,0,,,0,0,49562,2,,,,2.0,,,2929.0894,,,-1,,,,,,,441502.0,2011,623,608,0,0,0,0,0,16.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
954016887329280,12,1.0,1,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,1,70,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10576.5717,2681.7121,0,0,,,0,0,1931,1,1.0,,,,,,2615.5549,,,-1,,,,,,,445586.0,2010,611,608,0,0,0,0,0,12.0,,,2010,1.0,1,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,1,73,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9503.8428,2386.7002,0,0,,,0,0,1898,1,1.0,,,,,,2372.1546,,,-1,,,,,,,441503.0,2011,623,608,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
954016887329280,12,1.0,1,4,2,8800,88001,1,1,21,36,15380,0,2.0,1.0,,5,3,71,1.0,2,37,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11034.5287,2874.2899,0,0,,,0,0,1931,2,,,,,,,2791.7924,,,-1,,,,,,,445587.0,2010,611,608,0,0,0,0,0,11.0,,,2010,1.0,1,8,2,8800,88001,1,36,15380,0,2.0,1.0,,5,3,72,1.0,2,37,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10786.6666,2751.8682,0,0,,,0,0,1898,2,,,,,,,2722.8063,,,-1,,,,,,,441504.0,2011,623,608,0,0,0,0,0,11.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
956016329329310,12,1.0,4,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,1,48,,2,44,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12191.6543,3080.9034,0,0,,,0,0,61321,1,,,,,,3.0,3025.7071,,,-1,,,,,2.0,,445588.0,2010,611,608,0,0,0,0,0,18.0,,,2010,1.0,4,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,1,49,,2,44,1,,1,1,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12045.6358,3016.7354,0,0,,,0,0,14884,1,,,,,,3.0,2951.4929,,,-1,,,,,2.0,,441505.0,2011,623,608,0,0,0,0,0,18.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
956016329329310,12,1.0,4,4,2,8800,88001,1,1,21,36,35620,59,2.0,1.0,,7,6,80,,2,43,1,,2,1,4,4,2,57,163,139,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12042.737,3136.9094,0,0,,,0,0,61321,2,,,,2.0,,,3046.8742,,,-1,,,,,,,445589.0,2010,611,608,0,0,0,0,0,16.0,,,2010,1.0,4,8,2,8800,88001,1,36,35620,59,2.0,1.0,,7,6,80,,2,43,1,,1,4,4,2,57,163,139,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10944.6396,2792.1699,0,0,,,0,0,14884,2,,,,2.0,,,2762.6823,,,-1,,,,,,,441506.0,2011,623,608,0,0,0,0,0,16.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
974086813329710,12,1.0,3,4,2,8800,88001,1,1,21,36,40380,55,2.0,1.0,,5,1,45,,1,39,1,,1,1,1,5,2,57,57,57,1,0,0,,1.0,,-4.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,14496.8987,3382.0089,3,2,,,21,0,61308,1,1.0,,,,,,3479.8325,7690.0,4240.0,-1,,,,,,,445597.0,2010,611,608,0,0,1,0,0,12.0,14.0,38.0,2010,1.0,3,8,2,8800,88001,1,36,40380,55,2.0,1.0,,5,1,46,,1,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,28.0,,28.0,,,18.0,,,7.0,7.0,0.0,2,,,,,,,,,,,11927.8773,2865.1545,3,2,,,0,0,60291,1,1.0,,,,,,2904.3343,770.0,6230.0,-1,,,,,,,441512.0,2011,623,608,0,0,1,0,0,12.0,19.0,4.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
