hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
710108313117586,1,3.0,1,4,2,401,4011,1,1,36,35620,59,2.0,1.0,,7,1,55,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,8.0,25.0,,,8.0,,,4.0,4.0,0.0,1,2.0,,1.0,2000.0,500.0,2.0,2.0,,,,15348.7163,3793.4178,0,0,1.0,1.0,0,42,13963,1,,,,,,,3778.3436,7980.0,5000.0,-1,,,,,,,24521.0,2016,672,669,0,0,0,0,0,,17.0,42.0,2016,2.0,1,8,2,401,4011,1,35620,59,2.0,1.0,,7,1,56,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,18.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1300.0,384.61,2.0,2.0,,,,13083.6403,3401.5369,0,0,0.0,1.0,0,0,63112,1,,,,,,,3387.0284,7980.0,5700.0,-1,,,,,,,24273.0,2017,684,669,0,0,0,0,0,,17.0,42.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
710108313117586,1,3.0,1,4,2,401,4011,1,1,36,35620,59,2.0,1.0,,7,3,57,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.53,2.0,2.0,,,,13359.6755,3528.4694,0,0,0.0,,0,42,13963,2,,,,,,,3473.8822,7270.0,2100.0,-1,,,,,,,24522.0,2016,672,669,0,0,0,0,0,18.0,7.0,36.0,2016,2.0,1,8,2,401,4011,1,35620,59,2.0,1.0,,7,3,58,1.0,1,45,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,13538.7723,3509.82,0,0,0.0,,0,0,63112,2,,,,,,,3484.5364,7280.0,800.0,-1,,,,,,,24274.0,2017,684,669,0,0,0,0,0,18.0,2.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
710108313117586,1,3.0,1,4,2,401,4011,1,1,36,35620,59,2.0,1.0,,7,4,20,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,14718.701,3850.5998,0,0,,,0,0,13963,3,,,3.0,,,,3896.1905,,,-1,,,,,1.0,1.0,24523.0,2016,672,669,0,0,0,0,0,14.0,,,2016,2.0,1,8,2,401,4011,1,35620,59,2.0,1.0,,7,4,21,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,13876.5669,3478.3766,0,0,,,0,0,63112,3,,,4.0,,,,3708.8344,,,-1,,,,,1.0,1.0,24275.0,2017,684,669,0,0,0,0,0,15.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
711762004730522,1,1.0,1,4,2,401,4011,1,1,36,15380,0,2.0,1.0,,5,1,59,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1400.0,2.0,2.0,,,,12531.5793,3309.7581,0,0,0.0,,0,0,27774,1,,,3.0,,,,3258.5545,590.0,1530.0,-1,3.0,,,,,,24524.0,2016,672,669,0,0,0,0,0,14.0,4.0,24.0,2016,1.0,1,8,2,401,4011,1,15380,0,2.0,1.0,,5,1,61,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1860.0,744.0,2.0,2.0,,,,11795.0612,3015.4735,0,0,1.0,1.0,0,0,41313,1,,,3.0,,,,2993.5822,590.0,8600.0,-1,3.0,,,,,,24276.0,2017,684,669,0,0,0,0,0,14.0,21.0,24.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
711762004730522,1,1.0,1,4,2,401,4011,1,1,36,15380,0,2.0,1.0,,5,3,53,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,2.0,,,14918.5137,3851.1098,0,0,0.0,0.0,0,0,27774,2,,,1.0,,,,3804.1101,590.0,5620.0,-1,,,,,,,24525.0,2016,672,669,0,0,0,0,0,12.0,17.0,24.0,2016,1.0,1,8,2,401,4011,1,15380,0,2.0,1.0,,5,3,54,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,950.0,380.0,1.0,,2.0,,,13348.3088,3302.646,0,0,1.0,1.0,0,0,41313,2,,,2.0,,,,3278.2015,590.0,9620.0,-1,,,,,,,24277.0,2017,684,669,0,0,0,0,0,13.0,22.0,24.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
763125160402907,1,1.0,1,4,2,401,4011,1,1,36,35620,71,2.0,1.0,,7,1,44,2.0,1,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,2.0,2.0,11.0,6.0,0.0,2,,,,,,,,2.0,,,13504.6703,3301.177,3,2,,,0,0,41747,1,,,,,,,3170.9984,6680.0,430.0,-1,,,,,,,24530.0,2016,672,669,0,0,1,0,0,,1.0,29.0,2016,1.0,1,8,2,401,4011,1,35620,71,2.0,1.0,,7,1,51,2.0,1,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,53.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,16324.0765,5002.1256,3,2,,,0,0,41326,1,,,,,,,4573.8734,6680.0,110.0,-1,,,,,,,24279.0,2017,684,669,0,0,1,0,0,,1.0,29.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
771168000630755,1,1.0,1,4,2,401,4011,1,1,36,45060,67,2.0,1.0,,4,1,54,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,13533.3751,3337.824,0,0,,,0,0,39245,1,1.0,,,,,,3425.9818,8590.0,2700.0,-1,,,,,,,24537.0,2016,672,669,0,0,0,0,0,12.0,9.0,44.0,2016,1.0,1,8,2,401,4011,1,45060,67,2.0,1.0,,4,1,55,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13949.39,3311.9662,0,0,,,0,0,63143,1,1.0,,,,,,3395.3273,,,-1,,,,,,,24288.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
771168000630755,1,1.0,1,4,2,401,4011,1,1,36,45060,67,2.0,1.0,,4,3,53,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,2.0,,,14908.6656,3848.5676,0,0,1.0,1.0,0,42,39245,2,1.0,,,,,,3801.5988,4770.0,5100.0,-1,,,,,,,24538.0,2016,672,669,0,0,0,0,0,12.0,17.0,22.0,2016,1.0,1,8,2,401,4011,1,45060,67,2.0,1.0,,4,3,54,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1215.0,486.0,2.0,2.0,2.0,,,13470.0184,3332.7595,0,0,1.0,1.0,0,42,63143,2,1.0,,,,,,3308.0921,4770.0,4760.0,-1,,,,,,,24289.0,2017,684,669,0,0,0,0,0,12.0,16.0,22.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
810103453020236,1,1.0,7,4,2,401,4011,1,1,36,35620,119,2.0,1.0,,7,2,41,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,420.0,1.0,,2.0,,,15365.5426,3945.3314,0,0,0.0,0.0,0,0,48039,1,1.0,,,,,,3990.51,8170.0,3600.0,-1,,,,,,,24544.0,2016,672,669,0,0,0,0,0,12.0,11.0,42.0,2016,1.0,7,8,2,401,4011,1,35620,119,2.0,1.0,,7,2,42,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1150.0,460.0,2.0,2.0,2.0,,,15458.2269,3697.7697,0,0,0.0,0.0,0,0,2341,1,1.0,,,,,,3787.2708,8170.0,3600.0,-1,,,,,,,24295.0,2017,684,669,0,0,0,0,0,12.0,11.0,42.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
810106443748256,1,1.0,1,4,2,401,4011,1,1,36,40380,55,2.0,1.0,,5,1,80,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13519.1857,3307.3186,0,0,,,0,0,5732,1,,,3.0,,,,3368.0252,,,-1,5.0,6.0,,,,,24545.0,2016,672,669,0,0,0,0,0,14.0,,,2016,2.0,1,8,2,401,4011,1,40380,55,2.0,1.0,,5,1,80,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12541.5557,3115.2727,0,0,,,0,0,6126,1,,,3.0,,,,3137.9369,,,-1,5.0,6.0,,,,,24296.0,2017,684,669,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
810106443748256,1,1.0,1,4,2,401,4011,1,1,36,40380,55,2.0,1.0,,5,3,74,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14149.0146,3491.7701,0,0,,,0,0,5732,2,1.0,,,,,,3541.5345,,,-1,,,,,,,24546.0,2016,672,669,0,0,0,0,0,12.0,,,2016,2.0,1,8,2,401,4011,1,40380,55,2.0,1.0,,5,3,75,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13382.8103,3312.0042,0,0,,,0,0,6126,2,1.0,,,,,,3332.8594,,,-1,,,,,,,24297.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
856534901050301,1,1.0,7,4,2,401,4011,1,1,36,10580,91,2.0,1.0,,4,2,80,,2,39,1,,1,0,0,4,2,119,119,119,4,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13555.6112,3345.3268,0,0,,,0,0,59183,1,1.0,,,,,,3393.0041,,,-1,,,,,,,24553.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,7,8,2,401,4011,1,10580,91,2.0,1.0,,4,2,80,,2,39,1,,0,0,4,2,119,119,119,4,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13504.8345,3342.203,0,0,,,0,0,41389,1,1.0,,,,,,3363.2484,,,-1,,,,,,,24303.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
863879100201804,1,1.0,1,4,2,401,4011,1,1,36,45060,0,2.0,1.0,,4,1,61,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,5.0,0.0,2,,,,,,,,,,,14431.4016,3467.8583,0,0,,,0,0,1953,1,1.0,,,,,,3612.2167,9170.0,4040.0,-1,,,,,,,24554.0,2016,672,669,0,0,0,0,0,12.0,13.0,49.0,2016,1.0,1,8,2,401,4011,1,45060,0,2.0,1.0,,4,1,62,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,22.0,,22.0,,,18.0,,,7.0,5.0,0.0,1,2.0,,1.0,1500.0,330.0,2.0,1.0,,,,12240.8343,3187.3478,0,0,0.0,0.0,0,0,56938,1,1.0,,,,,,3103.9321,8370.0,3600.0,-1,,,,,,,24305.0,2017,684,669,0,0,0,0,0,12.0,11.0,43.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
863879100201804,1,1.0,1,4,2,401,4011,1,1,36,45060,0,2.0,1.0,,4,3,56,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,43.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2789.0,1346.0,2.0,2.0,,,,12523.3069,3307.5732,0,0,1.0,1.0,0,0,1953,2,1.0,,,,,,3256.4034,3190.0,7340.0,-1,,,,,,,24555.0,2016,672,669,0,0,0,0,0,12.0,20.0,7.0,2016,1.0,1,8,2,401,4011,1,45060,0,2.0,1.0,,4,3,57,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2913.0,1165.0,2.0,2.0,,,,12775.5717,3311.9662,0,0,1.0,1.0,0,0,56938,2,1.0,,,,,,3288.1079,3590.0,7330.0,-1,,,,,,,24306.0,2017,684,669,0,0,0,0,0,12.0,20.0,10.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
896844001991303,1,1.0,1,4,2,401,4011,1,1,36,15380,0,2.0,1.0,,5,1,57,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14107.1798,3558.2838,0,0,,,0,0,39106,1,,,1.0,,,,3579.1644,,,-1,,,,,,,24560.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,1,8,2,401,4011,1,15380,0,2.0,1.0,,5,1,58,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12722.2698,3180.7849,0,0,,,0,0,29761,1,,,2.0,,,,3203.5086,,,-1,,,,,,,24311.0,2017,684,669,0,0,0,0,0,13.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
896844001991303,1,1.0,1,4,2,401,4011,1,1,36,15380,0,2.0,1.0,,5,3,60,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2692.0,2.0,2.0,,,,12979.0725,3295.168,0,0,1.0,,0,42,39106,2,,,,,,,3246.756,3190.0,10.0,-1,,,,,,,24561.0,2016,672,669,0,0,0,0,0,,1.0,7.0,2016,1.0,1,8,2,401,4011,1,15380,0,2.0,1.0,,5,3,61,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.0,2.0,2.0,,,,11795.0612,3015.4735,0,0,1.0,,0,0,29761,2,,,,,,,2993.5822,2880.0,10.0,-1,,,,,,,24312.0,2017,684,669,0,0,0,0,0,,1.0,6.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
901961019130001,1,2.0,4,4,2,401,4011,1,1,36,35620,59,2.0,1.0,,7,1,65,,2,39,1,,1,1,1,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16615.0155,4100.3431,0,0,,,0,0,55310,1,1.0,,,,,,4158.7808,,,-1,,,,,,,24567.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,4,8,2,401,4011,1,35620,59,2.0,1.0,,7,1,68,,2,39,1,,1,1,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14606.6639,3614.8859,0,0,,,0,0,29909,1,1.0,,,,,,3637.6483,,,-1,,,,,,,24316.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
901961019130001,1,2.0,4,4,2,401,4011,1,1,36,35620,59,2.0,1.0,,7,4,35,,2,39,1,,2,2,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13815.7891,3541.1417,3,1,,,0,0,55310,2,1.0,,,,,,3505.235,,,-1,,,,,1.0,,24568.0,2016,672,669,0,0,1,0,0,12.0,,,2016,1.0,4,8,2,401,4011,1,35620,59,2.0,1.0,,7,4,36,,2,39,1,,2,1,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15869.0196,3952.0402,4,1,,,0,0,29909,2,1.0,,,,,,3995.8703,,,-1,,,,,1.0,,24317.0,2017,684,669,0,0,0,1,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
910002173245676,1,2.0,1,4,2,401,4011,1,1,36,35620,71,2.0,1.0,,7,1,56,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,2798.0,1119.2,1.0,,,,,13359.6755,3528.4694,3,1,1.0,1.0,0,42,64144,1,,,3.0,,,,3473.8822,8190.0,2000.0,-1,,,,,,,24570.0,2016,672,669,0,0,1,0,0,14.0,6.0,41.0,2016,2.0,1,8,2,401,4011,1,35620,71,2.0,1.0,,7,1,57,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1350.0,2.0,2.0,,,,13538.7723,3509.82,4,1,0.0,,0,0,15412,1,,,3.0,,,,3484.5364,8190.0,2000.0,-1,,,,,,,24324.0,2017,684,669,0,0,0,1,0,14.0,6.0,41.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
910002173245676,1,2.0,1,4,2,401,4011,1,1,36,35620,71,2.0,1.0,,7,3,49,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,1.0,2.0,2.0,,769.0,1.0,,2.0,,,14850.4371,3820.0407,3,1,1.0,,0,42,64144,2,,,,,,,3786.751,9190.0,630.0,-1,,,,,,,24571.0,2016,672,669,0,0,1,0,0,,2.0,49.0,2016,2.0,1,8,2,401,4011,1,35620,71,2.0,1.0,,7,3,50,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1350.0,2.0,2.0,2.0,,,14274.7046,3531.8554,4,1,0.0,,0,0,15412,2,,,,,,,3505.7144,7390.0,630.0,-1,,,,,,,24325.0,2017,684,669,0,0,0,1,0,,2.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
961068001530076,1,2.0,1,4,2,401,4011,1,1,36,10580,0,2.0,1.0,,4,1,46,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,13559.1043,3269.3856,0,0,,,0,0,59080,1,1.0,,,,,,3260.3601,770.0,430.0,-1,3.0,,,,,,24575.0,2016,672,669,0,0,0,0,0,12.0,1.0,4.0,2016,2.0,1,8,2,401,4011,1,10580,0,2.0,1.0,,4,1,46,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,2800.0,1860.0,2.0,2.0,2.0,,,12483.6839,3098.6845,0,0,1.0,1.0,0,42,29702,1,1.0,,,,,,3090.4652,770.0,430.0,-1,3.0,,,,,,24328.0,2017,684,669,0,0,0,0,0,12.0,1.0,4.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
961068001530076,1,2.0,1,4,2,401,4011,1,1,36,10580,0,2.0,1.0,,4,3,40,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,738.0,2.0,2.0,2.0,,,14774.7708,3701.5498,0,0,1.0,,0,42,59080,2,,,3.0,,,,3710.2637,4195.0,5120.0,-1,,,,,,,24576.0,2016,672,669,0,0,0,0,0,14.0,17.0,21.0,2016,2.0,1,8,2,401,4011,1,10580,0,2.0,1.0,,4,3,41,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,500.0,1.0,,2.0,,,14688.3886,3692.8009,0,0,1.0,,0,42,29702,2,,,3.0,,,,3712.0903,4195.0,5120.0,-1,,,,,,,24329.0,2017,684,669,0,0,0,0,0,14.0,17.0,21.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610742613665,1,3.0,1,4,2,401,4011,1,1,36,0,0,3.0,2.0,,0,1,44,2.0,2,36,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13406.9442,3439.5076,0,0,,,0,0,59097,1,,,,,,,3401.506,,,-1,,,,,,,24590.0,2016,672,669,0,0,0,0,0,10.0,,,2016,4.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,1,45,2.0,2,36,1,,1,1,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13313.1494,3359.2084,0,0,,,0,0,60581,1,,,,,,,3352.294,,,-1,,,,,,,24333.0,2017,684,669,0,0,0,0,0,10.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30610742613665,1,3.0,1,4,2,401,4011,1,1,36,0,0,3.0,2.0,,0,3,61,1.0,1,35,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12572.5399,3059.8733,0,0,,,0,0,59097,2,,,,,,,3132.188,,,-1,,,,,,,24591.0,2016,672,669,0,0,0,0,0,9.0,,,2016,4.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,3,62,1.0,1,35,1,,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12190.0868,3005.6685,0,0,,,0,0,60581,2,,,,,,,3049.9983,,,-1,,,,,,,24334.0,2017,684,669,0,0,0,0,0,9.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30610742613665,1,3.0,1,4,2,401,4011,1,1,36,0,0,3.0,2.0,,0,4,27,,2,39,1,,3,1,3,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14901.7182,3604.9938,0,0,,,0,0,59097,3,2.0,6.0,,,,,3780.7485,,,-1,,,,,1.0,1.0,24592.0,2016,672,669,0,0,0,0,0,10.0,,,2016,4.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,4,28,4.0,2,39,1,,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,970.0,242.5,2.0,2.0,2.0,,,16524.0836,4061.7326,11,4,0.0,0.0,0,0,60581,3,2.0,6.0,,,,,4067.5799,8680.0,4720.0,-1,,,,,1.0,1.0,24335.0,2017,684,669,1,1,1,0,1,10.0,16.0,46.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30613138845614,1,1.0,7,4,2,401,4011,1,1,36,0,0,3.0,2.0,,0,2,67,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14472.2663,3571.5439,0,0,,,0,0,39122,1,1.0,,,,,,3622.4452,,,-1,,,,,,,24600.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,7,8,2,401,4011,1,0,0,3.0,2.0,,0,2,68,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13614.3125,3369.2969,0,0,,,0,0,15146,1,1.0,,,,,,3390.5128,,,-1,,,,,,,24347.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
